onset	duration	trial_type	stim_file
0.0	1.0	A-1st	8.png
2.0	1.0	A-2nd	7.png
8.0	1.0	B-1st	6.png
12.0	1.0	B-2nd	11.png
14.0	1.0	B-3rd	4.png
20.0	1.0	C-1st	12.png
22.0	1.0	C-2nd	9.png
26.0	1.0	C-3rd	2.png
28.0	1.0	D-1st	1.png
32.0	1.0	D-2nd	3.png
36.0	1.0	C-1st	12.png
42.0	1.0	C-2nd	9.png
46.0	1.0	C-3rd	2.png
52.0	1.0	A-1st	8.png
56.0	1.0	A-2nd	7.png
60.0	1.0	A-3rd	5.png
62.0	1.0	B-1st	6.png
68.0	1.0	B-2nd	11.png
72.0	1.0	B-3rd	4.png
74.0	1.0	D-1st	1.png
80.0	1.0	D-2nd	3.png
82.0	1.0	D-3rd	10.png
86.0	1.0	C-1st	12.png
88.0	1.0	C-2nd	9.png
90.0	1.0	C-3rd	2.png
92.0	1.0	D-1st	1.png
96.0	1.0	D-3rd	10.png
100.0	1.0	A-1st	8.png
102.0	1.0	A-2nd	7.png
108.0	1.0	A-3rd	5.png
114.0	1.0	B-1st	6.png
116.0	1.0	B-2nd	11.png
118.0	1.0	B-3rd	4.png
122.0	1.0	C-1st	12.png
128.0	1.0	C-2nd	9.png
130.0	1.0	C-3rd	2.png
134.0	1.0	A-2nd	7.png
138.0	1.0	A-3rd	5.png
142.0	1.0	D-1st	1.png
150.0	1.0	D-3rd	10.png
152.0	1.0	B-1st	6.png
154.0	1.0	B-2nd	11.png
156.0	1.0	B-3rd	4.png
160.0	1.0	A-1st	8.png
166.0	1.0	A-2nd	7.png
168.0	1.0	A-3rd	5.png
170.0	1.0	B-1st	6.png
172.0	1.0	B-2nd	11.png
174.0	1.0	B-3rd	4.png
176.0	1.0	C-1st	12.png
178.0	1.0	C-2nd	9.png
180.0	1.0	C-3rd	2.png
182.0	1.0	D-1st	1.png
184.0	1.0	D-2nd	3.png
186.0	1.0	D-3rd	10.png
192.0	1.0	A-2nd	7.png
194.0	1.0	A-3rd	5.png
200.0	1.0	B-1st	6.png
202.0	1.0	B-2nd	11.png
206.0	1.0	B-3rd	4.png
208.0	1.0	C-1st	12.png
212.0	1.0	C-2nd	9.png
216.0	1.0	C-3rd	2.png
218.0	1.0	D-1st	1.png
222.0	1.0	D-3rd	10.png
