onset	duration	trial_type	stim_file
0.0	1	C-1st	12.png
2.0	1	C-2nd	9.png
4.0	1	C-3rd	2.png
8.0	1	B-1st	6.png
14.0	1	B-2nd	11.png
16.0	1	B-3rd	4.png
22.0	1	A-1st	8.png
24.0	1	A-2nd	7.png
28.0	1	A-3rd	5.png
30.0	1	D-1st	1.png
32.0	1	D-2nd	3.png
34.0	1	D-3rd	10.png
38.0	1	A-1st	8.png
42.0	1	A-2nd	7.png
44.0	1	A-3rd	5.png
46.0	1	D-1st	1.png
48.0	1	D-2nd	3.png
52.0	1	D-3rd	10.png
54.0	1	C-1st	12.png
56.0	1	C-2nd	9.png
60.0	1	C-3rd	2.png
62.0	1	B-1st	6.png
66.0	1	B-2nd	11.png
72.0	1	B-3rd	4.png
74.0	1	A-1st	8.png
78.0	1	A-2nd	7.png
84.0	1	A-3rd	5.png
86.0	1	B-1st	6.png
88.0	1	B-2nd	11.png
94.0	1	B-3rd	4.png
98.0	1	D-1st	1.png
102.0	1	D-2nd	3.png
106.0	1	D-3rd	10.png
110.0	1	C-1st	12.png
112.0	1	C-2nd	9.png
118.0	1	C-3rd	2.png
120.0	1	B-1st	6.png
122.0	1	B-2nd	11.png
124.0	1	B-3rd	4.png
128.0	1	A-1st	8.png
130.0	1	A-2nd	7.png
132.0	1	A-3rd	5.png
134.0	1	C-1st	12.png
138.0	1	C-2nd	9.png
140.0	1	C-3rd	2.png
142.0	1	D-1st	1.png
146.0	1	D-2nd	3.png
148.0	1	D-3rd	10.png
150.0	1	A-1st	8.png
154.0	1	A-2nd	7.png
156.0	1	A-3rd	5.png
158.0	1	C-1st	12.png
164.0	1	C-2nd	9.png
166.0	1	C-3rd	2.png
168.0	1	B-1st	6.png
170.0	1	B-2nd	11.png
172.0	1	B-3rd	4.png
174.0	1	D-1st	1.png
180.0	1	D-2nd	3.png
186.0	1	D-3rd	10.png
188.0	1	A-1st	8.png
194.0	1	A-2nd	7.png
196.0	1	A-3rd	5.png
198.0	1	C-1st	12.png
200.0	1	C-2nd	9.png
202.0	1	C-3rd	2.png
206.0	1	D-1st	1.png
208.0	1	D-2nd	3.png
212.0	1	D-3rd	10.png
214.0	1	B-1st	6.png
218.0	1	B-2nd	11.png
222.0	1	B-3rd	4.png
