onset	duration	trial_type	stim_file
1.0	1	D-1st	1.png
2.0	1	D-2nd	3.png
8.0	1	D-3rd	10.png
10.0	1	C-1st	12.png
14.0	1	C-2nd	9.png
18.0	1	C-3rd	2.png
22.0	1	A-1st	8.png
24.0	1	A-2nd	7.png
26.0	1	A-3rd	5.png
28.0	1	B-1st	6.png
32.0	1	B-2nd	11.png
34.0	1	B-3rd	4.png
36.0	1	A-1st	8.png
38.0	1	A-2nd	7.png
40.0	1	A-3rd	5.png
44.0	1	C-1st	12.png
46.0	1	C-2nd	9.png
48.0	1	C-3rd	2.png
52.0	1	B-1st	6.png
56.0	1	B-2nd	11.png
58.0	1	B-3rd	4.png
60.0	1	D-1st	1.png
62.0	1	D-2nd	3.png
68.0	1	D-3rd	10.png
72.0	1	C-1st	12.png
78.0	1	C-2nd	9.png
80.0	1	C-3rd	2.png
84.0	1	A-1st	8.png
86.0	1	A-2nd	7.png
92.0	1	A-3rd	5.png
94.0	1	D-1st	1.png
96.0	1	D-2nd	3.png
98.0	1	D-3rd	10.png
100.0	1	B-1st	6.png
102.0	1	B-2nd	11.png
104.0	1	B-3rd	4.png
108.0	1	A-1st	8.png
110.0	1	A-2nd	7.png
114.0	1	A-3rd	5.png
116.0	1	D-1st	1.png
118.0	1	D-2nd	3.png
120.0	1	D-3rd	10.png
122.0	1	B-1st	6.png
124.0	1	B-2nd	11.png
130.0	1	B-3rd	4.png
132.0	1	C-1st	12.png
134.0	1	C-2nd	9.png
138.0	1	C-3rd	2.png
142.0	1	B-1st	6.png
146.0	1	B-2nd	11.png
152.0	1	B-3rd	4.png
156.0	1	C-1st	12.png
158.0	1	C-2nd	9.png
160.0	1	C-3rd	2.png
162.0	1	A-1st	8.png
164.0	1	A-2nd	7.png
166.0	1	A-3rd	5.png
168.0	1	D-1st	1.png
172.0	1	D-2nd	3.png
178.0	1	D-3rd	10.png
182.0	1	C-1st	12.png
184.0	1	C-2nd	9.png
188.0	1	C-3rd	2.png
194.0	1	A-1st	8.png
196.0	1	A-2nd	7.png
200.0	1	A-3rd	5.png
202.0	1	D-1st	1.png
206.0	1	D-2nd	3.png
208.0	1	D-3rd	10.png
214.0	1	B-1st	6.png
220.0	1	B-2nd	11.png
222.0	1	B-3rd	4.png
