onset	duration	trial_type	stim_file
0.0	1.0	D-1st	3.png
2.0	1.0	D-2nd	6.png
6.0	1.0	D-3rd	12.png
10.0	1.0	B-1st	9.png
14.0	1.0	B-2nd	4.png
18.0	1.0	C-1st	11.png
20.0	1.0	C-2nd	8.png
24.0	1.0	C-3rd	5.png
26.0	1.0	A-1st	2.png
30.0	1.0	A-2nd	1.png
32.0	1.0	A-3rd	7.png
40.0	1.0	C-2nd	8.png
42.0	1.0	C-3rd	5.png
48.0	1.0	A-1st	2.png
50.0	1.0	A-2nd	1.png
56.0	1.0	A-3rd	7.png
58.0	1.0	B-1st	9.png
64.0	1.0	B-2nd	4.png
66.0	1.0	B-3rd	10.png
68.0	1.0	D-1st	3.png
70.0	1.0	D-2nd	6.png
74.0	1.0	D-3rd	12.png
78.0	1.0	A-2nd	1.png
84.0	1.0	A-3rd	7.png
86.0	1.0	C-1st	11.png
88.0	1.0	C-2nd	8.png
90.0	1.0	C-3rd	5.png
94.0	1.0	D-1st	3.png
100.0	1.0	D-2nd	6.png
104.0	1.0	D-3rd	12.png
106.0	1.0	B-1st	9.png
110.0	1.0	B-2nd	4.png
114.0	1.0	B-3rd	10.png
116.0	1.0	C-1st	11.png
118.0	1.0	C-2nd	8.png
120.0	1.0	C-3rd	5.png
122.0	1.0	A-1st	2.png
128.0	1.0	A-3rd	7.png
130.0	1.0	D-1st	3.png
132.0	1.0	D-2nd	6.png
134.0	1.0	D-3rd	12.png
136.0	1.0	B-1st	9.png
142.0	1.0	B-3rd	10.png
146.0	1.0	C-1st	11.png
148.0	1.0	C-2nd	8.png
150.0	1.0	C-3rd	5.png
154.0	1.0	A-1st	2.png
162.0	1.0	A-3rd	7.png
168.0	1.0	B-1st	9.png
170.0	1.0	B-2nd	4.png
174.0	1.0	B-3rd	10.png
180.0	1.0	D-1st	3.png
184.0	1.0	D-2nd	6.png
190.0	1.0	D-3rd	12.png
192.0	1.0	A-1st	2.png
194.0	1.0	A-2nd	1.png
200.0	1.0	A-3rd	7.png
202.0	1.0	B-1st	9.png
204.0	1.0	B-2nd	4.png
206.0	1.0	B-3rd	10.png
212.0	1.0	C-1st	11.png
214.0	1.0	C-2nd	8.png
218.0	1.0	D-1st	3.png
220.0	1.0	D-2nd	6.png
222.0	1.0	D-3rd	12.png
