onset	duration	trial_type	stim_file
0.0	1	A-1st	2.png
2.0	1	A-2nd	1.png
6.0	1	A-3rd	7.png
8.0	1	B-1st	9.png
12.0	1	B-2nd	4.png
16.0	1	B-3rd	10.png
18.0	1	D-1st	3.png
22.0	1	D-2nd	6.png
26.0	1	D-3rd	12.png
32.0	1	C-1st	11.png
36.0	1	C-2nd	8.png
38.0	1	C-3rd	5.png
44.0	1	D-1st	3.png
46.0	1	D-2nd	6.png
48.0	1	D-3rd	12.png
54.0	1	C-1st	11.png
58.0	1	C-2nd	8.png
60.0	1	C-3rd	5.png
62.0	1	A-1st	2.png
68.0	1	A-2nd	1.png
70.0	1	A-3rd	7.png
72.0	1	B-1st	9.png
74.0	1	B-2nd	4.png
76.0	1	B-3rd	10.png
78.0	1	C-1st	11.png
82.0	1	C-2nd	8.png
86.0	1	C-3rd	5.png
90.0	1	A-1st	2.png
94.0	1	A-2nd	1.png
96.0	1	A-3rd	7.png
98.0	1	D-1st	3.png
104.0	1	D-2nd	6.png
106.0	1	D-3rd	12.png
108.0	1	B-1st	9.png
110.0	1	B-2nd	4.png
112.0	1	B-3rd	10.png
116.0	1	D-1st	3.png
118.0	1	D-2nd	6.png
122.0	1	D-3rd	12.png
124.0	1	B-1st	9.png
128.0	1	B-2nd	4.png
130.0	1	B-3rd	10.png
132.0	1	A-1st	2.png
134.0	1	A-2nd	1.png
136.0	1	A-3rd	7.png
142.0	1	C-1st	11.png
148.0	1	C-2nd	8.png
150.0	1	C-3rd	5.png
154.0	1	B-1st	9.png
156.0	1	B-2nd	4.png
158.0	1	B-3rd	10.png
160.0	1	C-1st	11.png
164.0	1	C-2nd	8.png
166.0	1	C-3rd	5.png
168.0	1	A-1st	2.png
172.0	1	A-2nd	1.png
178.0	1	A-3rd	7.png
184.0	1	D-1st	3.png
190.0	1	D-2nd	6.png
192.0	1	D-3rd	12.png
194.0	1	A-1st	2.png
196.0	1	A-2nd	1.png
198.0	1	A-3rd	7.png
202.0	1	D-1st	3.png
206.0	1	D-2nd	6.png
208.0	1	D-3rd	12.png
212.0	1	C-1st	11.png
214.0	1	C-2nd	8.png
216.0	1	C-3rd	5.png
218.0	1	B-1st	9.png
220.0	1	B-2nd	4.png
222.0	1	B-3rd	10.png
