onset	duration	trial_type	stim_file
0.0	1	B-1st	9.png
2.0	1	B-2nd	4.png
8.0	1	B-3rd	10.png
12.0	1	A-1st	2.png
14.0	1	A-2nd	1.png
18.0	1	A-3rd	7.png
22.0	1	C-1st	11.png
26.0	1	C-3rd	5.png
30.0	1	D-1st	3.png
34.0	1	D-2nd	6.png
40.0	1	D-3rd	12.png
48.0	1	C-2nd	8.png
50.0	1	C-3rd	5.png
52.0	1	B-1st	9.png
54.0	1	B-2nd	4.png
56.0	1	B-3rd	10.png
58.0	1	A-1st	2.png
60.0	1	A-2nd	1.png
62.0	1	A-3rd	7.png
68.0	1	D-2nd	6.png
74.0	1	D-3rd	12.png
76.0	1	C-1st	11.png
78.0	1	C-2nd	8.png
82.0	1	C-3rd	5.png
84.0	1	D-1st	3.png
86.0	1	D-2nd	6.png
88.0	1	D-3rd	12.png
92.0	1	A-1st	2.png
94.0	1	A-2nd	1.png
98.0	1	A-3rd	7.png
100.0	1	B-1st	9.png
104.0	1	B-2nd	4.png
108.0	1	D-1st	3.png
112.0	1	D-2nd	6.png
118.0	1	D-3rd	12.png
120.0	1	B-1st	9.png
122.0	1	B-2nd	4.png
128.0	1	B-3rd	10.png
132.0	1	C-1st	11.png
134.0	1	C-2nd	8.png
136.0	1	C-3rd	5.png
142.0	1	A-2nd	1.png
144.0	1	A-3rd	7.png
146.0	1	C-1st	11.png
150.0	1	C-2nd	8.png
152.0	1	C-3rd	5.png
154.0	1	D-1st	3.png
156.0	1	D-2nd	6.png
160.0	1	D-3rd	12.png
164.0	1	A-1st	2.png
166.0	1	A-2nd	1.png
168.0	1	A-3rd	7.png
176.0	1	B-2nd	4.png
182.0	1	B-3rd	10.png
188.0	1	D-1st	3.png
190.0	1	D-2nd	6.png
192.0	1	D-3rd	12.png
194.0	1	C-1st	11.png
198.0	1	C-2nd	8.png
200.0	1	C-3rd	5.png
206.0	1	B-1st	9.png
212.0	1	B-2nd	4.png
216.0	1	B-3rd	10.png
218.0	1	A-1st	2.png
220.0	1	A-2nd	1.png
