onset	duration	trial_type	stim_file
1.0	1	B-1st	10.png
2.0	1	B-2nd	2.png
8.0	1	B-3rd	4.png
10.0	1	D-1st	12.png
12.0	1	D-2nd	9.png
14.0	1	D-3rd	11.png
20.0	1	C-2nd	5.png
22.0	1	C-3rd	3.png
24.0	1	A-1st	6.png
26.0	1	A-2nd	7.png
30.0	1	A-3rd	8.png
36.0	1	C-1st	1.png
38.0	1	C-2nd	5.png
40.0	1	C-3rd	3.png
44.0	1	B-1st	10.png
48.0	1	B-3rd	4.png
50.0	1	D-1st	12.png
54.0	1	D-2nd	9.png
56.0	1	D-3rd	11.png
60.0	1	A-1st	6.png
64.0	1	A-2nd	7.png
66.0	1	A-3rd	8.png
68.0	1	D-1st	12.png
74.0	1	D-2nd	9.png
78.0	1	D-3rd	11.png
80.0	1	C-1st	1.png
88.0	1	C-3rd	3.png
94.0	1	A-1st	6.png
96.0	1	A-2nd	7.png
100.0	1	A-3rd	8.png
102.0	1	B-1st	10.png
106.0	1	B-2nd	2.png
110.0	1	B-3rd	4.png
118.0	1	C-2nd	5.png
122.0	1	C-3rd	3.png
124.0	1	B-1st	10.png
130.0	1	B-2nd	2.png
136.0	1	B-3rd	4.png
138.0	1	A-1st	6.png
140.0	1	A-2nd	7.png
142.0	1	A-3rd	8.png
150.0	1	D-2nd	9.png
154.0	1	D-3rd	11.png
160.0	1	C-1st	1.png
162.0	1	C-2nd	5.png
164.0	1	C-3rd	3.png
168.0	1	A-1st	6.png
170.0	1	A-2nd	7.png
172.0	1	A-3rd	8.png
174.0	1	D-1st	12.png
176.0	1	D-2nd	9.png
178.0	1	D-3rd	11.png
180.0	1	B-1st	10.png
186.0	1	B-3rd	4.png
188.0	1	A-1st	6.png
194.0	1	A-2nd	7.png
196.0	1	A-3rd	8.png
198.0	1	D-1st	12.png
206.0	1	D-3rd	11.png
210.0	1	C-1st	1.png
212.0	1	C-2nd	5.png
214.0	1	C-3rd	3.png
218.0	1	B-1st	10.png
220.0	1	B-2nd	2.png
222.0	1	B-3rd	4.png
