onset	duration	trial_type	stim_file
1.0	1	C-1st	1.png
2.0	1	C-2nd	5.png
4.0	1	C-3rd	3.png
6.0	1	A-1st	6.png
10.0	1	A-2nd	7.png
12.0	1	A-3rd	8.png
14.0	1	B-1st	10.png
18.0	1	B-2nd	2.png
28.0	1	D-1st	12.png
30.0	1	D-2nd	9.png
34.0	1	D-3rd	11.png
36.0	1	C-1st	1.png
38.0	1	C-2nd	5.png
40.0	1	C-3rd	3.png
42.0	1	B-1st	10.png
46.0	1	B-3rd	4.png
52.0	1	A-1st	6.png
56.0	1	A-2nd	7.png
60.0	1	A-3rd	8.png
64.0	1	D-1st	12.png
68.0	1	D-3rd	11.png
70.0	1	B-1st	10.png
72.0	1	B-2nd	2.png
78.0	1	B-3rd	4.png
82.0	1	C-1st	1.png
86.0	1	C-2nd	5.png
88.0	1	C-3rd	3.png
92.0	1	A-1st	6.png
94.0	1	A-2nd	7.png
98.0	1	A-3rd	8.png
102.0	1	D-1st	12.png
104.0	1	D-2nd	9.png
108.0	1	D-3rd	11.png
112.0	1	B-1st	10.png
116.0	1	B-2nd	2.png
120.0	1	C-1st	1.png
122.0	1	C-2nd	5.png
128.0	1	C-3rd	3.png
134.0	1	A-1st	6.png
136.0	1	A-2nd	7.png
142.0	1	A-3rd	8.png
152.0	1	D-2nd	9.png
154.0	1	D-3rd	11.png
156.0	1	C-1st	1.png
160.0	1	C-2nd	5.png
162.0	1	C-3rd	3.png
164.0	1	A-1st	6.png
166.0	1	A-2nd	7.png
168.0	1	A-3rd	8.png
170.0	1	B-1st	10.png
174.0	1	B-2nd	2.png
180.0	1	B-3rd	4.png
184.0	1	D-1st	12.png
186.0	1	D-2nd	9.png
194.0	1	C-1st	1.png
198.0	1	C-2nd	5.png
200.0	1	C-3rd	3.png
202.0	1	D-1st	12.png
204.0	1	D-2nd	9.png
206.0	1	D-3rd	11.png
212.0	1	B-1st	10.png
214.0	1	B-2nd	2.png
216.0	1	B-3rd	4.png
218.0	1	A-1st	6.png
220.0	1	A-2nd	7.png
