onset	duration	trial_type	stim_file
1.0	1	B-1st	10.png
6.0	1	B-2nd	2.png
10.0	1	B-3rd	4.png
14.0	1	A-1st	6.png
18.0	1	A-2nd	7.png
24.0	1	A-3rd	8.png
28.0	1	D-1st	12.png
30.0	1	D-2nd	9.png
32.0	1	D-3rd	11.png
34.0	1	C-1st	1.png
42.0	1	A-1st	6.png
44.0	1	A-2nd	7.png
48.0	1	A-3rd	8.png
50.0	1	D-1st	12.png
54.0	1	D-2nd	9.png
56.0	1	D-3rd	11.png
60.0	1	B-1st	10.png
62.0	1	B-2nd	2.png
68.0	1	B-3rd	4.png
70.0	1	C-1st	1.png
74.0	1	C-2nd	5.png
80.0	1	C-3rd	3.png
82.0	1	D-1st	12.png
84.0	1	D-2nd	9.png
86.0	1	D-3rd	11.png
90.0	1	A-1st	6.png
92.0	1	A-2nd	7.png
96.0	1	A-3rd	8.png
100.0	1	B-2nd	2.png
106.0	1	B-3rd	4.png
108.0	1	C-1st	1.png
112.0	1	C-2nd	5.png
114.0	1	C-3rd	3.png
118.0	1	D-1st	12.png
120.0	1	D-2nd	9.png
124.0	1	B-1st	10.png
126.0	1	B-2nd	2.png
128.0	1	B-3rd	4.png
134.0	1	A-1st	6.png
138.0	1	A-2nd	7.png
142.0	1	A-3rd	8.png
144.0	1	C-1st	1.png
146.0	1	C-2nd	5.png
148.0	1	C-3rd	3.png
150.0	1	A-1st	6.png
152.0	1	A-2nd	7.png
156.0	1	A-3rd	8.png
164.0	1	B-2nd	2.png
166.0	1	B-3rd	4.png
168.0	1	D-1st	12.png
174.0	1	D-2nd	9.png
176.0	1	D-3rd	11.png
178.0	1	C-1st	1.png
182.0	1	C-3rd	3.png
186.0	1	A-1st	6.png
188.0	1	A-2nd	7.png
190.0	1	A-3rd	8.png
192.0	1	C-1st	1.png
196.0	1	C-2nd	5.png
200.0	1	C-3rd	3.png
202.0	1	B-1st	10.png
206.0	1	B-2nd	2.png
208.0	1	B-3rd	4.png
214.0	1	D-1st	12.png
222.0	1	D-3rd	11.png
