onset	duration	trial_type	stim_file
1.0	1	C-2nd	5.png
2.0	1	B-3rd	11.png
4.0	1	C-1st	2.png
6.0	1	D-1st	6.png
12.0	1	A-3rd	10.png
14.0	1	D-3rd	3.png
20.0	1	A-2nd	8.png
24.0	1	A-1st	12.png
28.0	1	C-3rd	9.png
30.0	1	B-1st	7.png
32.0	1	D-2nd	4.png
36.0	1	B-2nd	1.png
38.0	1	B-3rd	11.png
42.0	1	D-2nd	4.png
46.0	1	C-2nd	5.png
50.0	1	D-3rd	3.png
52.0	1	C-3rd	9.png
58.0	1	D-1st	6.png
62.0	1	B-2nd	1.png
64.0	1	C-1st	2.png
66.0	1	A-1st	12.png
68.0	1	A-3rd	10.png
72.0	1	A-2nd	8.png
74.0	1	B-1st	7.png
78.0	1	A-3rd	10.png
80.0	1	D-1st	6.png
82.0	1	C-2nd	5.png
84.0	1	A-2nd	8.png
90.0	1	A-1st	12.png
96.0	1	D-2nd	4.png
100.0	1	B-2nd	1.png
102.0	1	D-3rd	3.png
104.0	1	B-1st	7.png
106.0	1	C-3rd	9.png
108.0	1	B-3rd	11.png
110.0	1	C-1st	2.png
