onset	duration	trial_type	stim_file
1.0	1	B-1st	7.png
2.0	1	B-2nd	1.png
4.0	1	B-3rd	11.png
8.0	1	C-1st	2.png
16.0	1	C-3rd	9.png
20.0	1	A-1st	12.png
22.0	1	A-2nd	8.png
24.0	1	A-3rd	10.png
28.0	1	D-1st	6.png
30.0	1	D-2nd	4.png
36.0	1	D-3rd	3.png
38.0	1	A-1st	12.png
46.0	1	A-3rd	10.png
48.0	1	B-1st	7.png
50.0	1	B-2nd	1.png
56.0	1	B-3rd	11.png
58.0	1	C-1st	2.png
60.0	1	C-2nd	5.png
64.0	1	C-3rd	9.png
66.0	1	D-1st	6.png
68.0	1	D-2nd	4.png
70.0	1	D-3rd	3.png
72.0	1	C-1st	2.png
78.0	1	C-3rd	9.png
80.0	1	B-1st	7.png
82.0	1	B-2nd	1.png
84.0	1	B-3rd	11.png
86.0	1	D-1st	6.png
90.0	1	D-2nd	4.png
94.0	1	D-3rd	3.png
96.0	1	A-1st	12.png
100.0	1	A-2nd	8.png
102.0	1	A-3rd	10.png
104.0	1	D-1st	6.png
112.0	1	D-3rd	3.png
116.0	1	A-1st	12.png
118.0	1	A-2nd	8.png
124.0	1	A-3rd	10.png
128.0	1	C-1st	2.png
134.0	1	C-2nd	5.png
140.0	1	C-3rd	9.png
142.0	1	B-1st	7.png
148.0	1	B-2nd	1.png
154.0	1	B-3rd	11.png
158.0	1	C-1st	2.png
160.0	1	C-2nd	5.png
162.0	1	C-3rd	9.png
170.0	1	A-2nd	8.png
172.0	1	A-3rd	10.png
174.0	1	B-1st	7.png
176.0	1	B-2nd	1.png
180.0	1	D-1st	6.png
182.0	1	D-2nd	4.png
184.0	1	D-3rd	3.png
186.0	1	B-1st	7.png
188.0	1	B-2nd	1.png
192.0	1	D-1st	6.png
196.0	1	D-2nd	4.png
202.0	1	D-3rd	3.png
204.0	1	C-1st	2.png
208.0	1	C-2nd	5.png
212.0	1	C-3rd	9.png
216.0	1	A-1st	12.png
218.0	1	A-2nd	8.png
222.0	1	A-3rd	10.png
