onset	duration	trial_type	stim_file
1.0	1	B-1st	7.png
2.0	1	B-2nd	1.png
4.0	1	B-3rd	11.png
6.0	1	A-1st	12.png
10.0	1	A-2nd	8.png
12.0	1	A-3rd	10.png
18.0	1	C-1st	2.png
22.0	1	C-2nd	5.png
26.0	1	D-1st	6.png
28.0	1	D-2nd	4.png
30.0	1	D-3rd	3.png
32.0	1	B-1st	7.png
34.0	1	B-2nd	1.png
38.0	1	B-3rd	11.png
40.0	1	C-1st	2.png
46.0	1	C-2nd	5.png
50.0	1	C-3rd	9.png
54.0	1	D-2nd	4.png
60.0	1	D-3rd	3.png
64.0	1	A-1st	12.png
70.0	1	A-2nd	8.png
74.0	1	A-3rd	10.png
80.0	1	C-1st	2.png
88.0	1	C-3rd	9.png
90.0	1	A-1st	12.png
94.0	1	A-2nd	8.png
96.0	1	A-3rd	10.png
98.0	1	D-1st	6.png
100.0	1	D-2nd	4.png
102.0	1	D-3rd	3.png
104.0	1	B-1st	7.png
108.0	1	B-2nd	1.png
112.0	1	C-1st	2.png
114.0	1	C-2nd	5.png
118.0	1	C-3rd	9.png
120.0	1	D-1st	6.png
122.0	1	D-2nd	4.png
126.0	1	D-3rd	3.png
132.0	1	B-2nd	1.png
134.0	1	B-3rd	11.png
136.0	1	A-1st	12.png
138.0	1	A-2nd	8.png
140.0	1	A-3rd	10.png
142.0	1	B-1st	7.png
146.0	1	B-2nd	1.png
150.0	1	B-3rd	11.png
152.0	1	A-1st	12.png
154.0	1	A-2nd	8.png
160.0	1	A-3rd	10.png
164.0	1	C-1st	2.png
166.0	1	C-2nd	5.png
172.0	1	C-3rd	9.png
174.0	1	D-1st	6.png
178.0	1	D-2nd	4.png
180.0	1	D-3rd	3.png
188.0	1	A-2nd	8.png
190.0	1	A-3rd	10.png
192.0	1	D-1st	6.png
196.0	1	D-2nd	4.png
198.0	1	D-3rd	3.png
200.0	1	B-1st	7.png
204.0	1	B-2nd	1.png
212.0	1	C-1st	2.png
216.0	1	C-2nd	5.png
222.0	1	C-3rd	9.png
