onset	duration	trial_type	stim_file
1.0	1	A-1st	7.png
6.0	1	A-2nd	1.png
8.0	1	A-3rd	6.png
10.0	1	D-1st	5.png
14.0	1	D-2nd	11.png
16.0	1	D-3rd	3.png
20.0	1	B-1st	2.png
24.0	1	B-3rd	10.png
28.0	1	C-1st	9.png
32.0	1	C-2nd	12.png
36.0	1	B-1st	2.png
40.0	1	B-2nd	4.png
44.0	1	B-3rd	10.png
46.0	1	A-1st	7.png
48.0	1	A-2nd	1.png
52.0	1	A-3rd	6.png
54.0	1	C-1st	9.png
56.0	1	C-2nd	12.png
58.0	1	C-3rd	8.png
60.0	1	D-1st	5.png
66.0	1	D-2nd	11.png
68.0	1	D-3rd	3.png
72.0	1	C-1st	9.png
74.0	1	C-2nd	12.png
86.0	1	B-1st	2.png
88.0	1	B-2nd	4.png
90.0	1	B-3rd	10.png
94.0	1	A-1st	7.png
98.0	1	A-2nd	1.png
104.0	1	A-3rd	6.png
110.0	1	D-1st	5.png
112.0	1	D-2nd	11.png
116.0	1	D-3rd	3.png
118.0	1	C-1st	9.png
120.0	1	C-2nd	12.png
124.0	1	C-3rd	8.png
134.0	1	A-2nd	1.png
136.0	1	A-3rd	6.png
138.0	1	D-1st	5.png
140.0	1	D-2nd	11.png
142.0	1	D-3rd	3.png
144.0	1	B-1st	2.png
148.0	1	B-2nd	4.png
154.0	1	B-3rd	10.png
158.0	1	A-2nd	1.png
162.0	1	A-3rd	6.png
168.0	1	C-1st	9.png
172.0	1	C-2nd	12.png
174.0	1	C-3rd	8.png
176.0	1	D-1st	5.png
178.0	1	D-2nd	11.png
186.0	1	B-1st	2.png
190.0	1	B-2nd	4.png
194.0	1	B-3rd	10.png
196.0	1	A-1st	7.png
198.0	1	A-2nd	1.png
200.0	1	A-3rd	6.png
204.0	1	C-2nd	12.png
206.0	1	C-3rd	8.png
208.0	1	D-1st	5.png
210.0	1	D-2nd	11.png
212.0	1	D-3rd	3.png
214.0	1	B-1st	2.png
218.0	1	B-2nd	4.png
222.0	1	B-3rd	10.png
