onset	duration	trial_type	stim_file
0.0	1.0	C-1st	9.png
2.0	1.0	C-2nd	12.png
6.0	1.0	C-3rd	8.png
8.0	1.0	B-1st	2.png
10.0	1.0	B-2nd	4.png
14.0	1.0	B-3rd	10.png
16.0	1.0	D-1st	5.png
20.0	1.0	D-2nd	11.png
26.0	1.0	A-1st	7.png
32.0	1.0	A-2nd	1.png
36.0	1.0	A-3rd	6.png
38.0	1.0	C-1st	9.png
44.0	1.0	C-2nd	12.png
46.0	1.0	C-3rd	8.png
52.0	1.0	B-1st	2.png
54.0	1.0	B-2nd	4.png
56.0	1.0	B-3rd	10.png
58.0	1.0	A-1st	7.png
64.0	1.0	A-3rd	6.png
72.0	1.0	D-2nd	11.png
74.0	1.0	D-3rd	3.png
76.0	1.0	C-1st	9.png
80.0	1.0	C-2nd	12.png
82.0	1.0	C-3rd	8.png
84.0	1.0	D-1st	5.png
86.0	1.0	D-2nd	11.png
88.0	1.0	D-3rd	3.png
92.0	1.0	A-1st	7.png
94.0	1.0	A-2nd	1.png
98.0	1.0	A-3rd	6.png
104.0	1.0	B-1st	2.png
106.0	1.0	B-2nd	4.png
108.0	1.0	B-3rd	10.png
112.0	1.0	A-1st	7.png
114.0	1.0	A-2nd	1.png
118.0	1.0	A-3rd	6.png
122.0	1.0	C-2nd	12.png
128.0	1.0	C-3rd	8.png
132.0	1.0	D-1st	5.png
138.0	1.0	D-2nd	11.png
142.0	1.0	D-3rd	3.png
148.0	1.0	B-1st	2.png
150.0	1.0	B-2nd	4.png
154.0	1.0	D-1st	5.png
156.0	1.0	D-2nd	11.png
158.0	1.0	D-3rd	3.png
162.0	1.0	A-1st	7.png
166.0	1.0	A-2nd	1.png
168.0	1.0	A-3rd	6.png
170.0	1.0	B-1st	2.png
174.0	1.0	B-2nd	4.png
178.0	1.0	B-3rd	10.png
182.0	1.0	C-2nd	12.png
184.0	1.0	C-3rd	8.png
186.0	1.0	D-1st	5.png
188.0	1.0	D-2nd	11.png
190.0	1.0	D-3rd	3.png
194.0	1.0	C-1st	9.png
200.0	1.0	C-2nd	12.png
202.0	1.0	C-3rd	8.png
204.0	1.0	B-1st	2.png
208.0	1.0	B-2nd	4.png
210.0	1.0	B-3rd	10.png
214.0	1.0	A-1st	7.png
220.0	1.0	A-2nd	1.png
