onset	duration	trial_type	stim_file
0.0	1.0	D-1st	5.png
2.0	1.0	D-2nd	11.png
4.0	1.0	D-3rd	3.png
6.0	1.0	B-1st	2.png
10.0	1.0	B-2nd	4.png
12.0	1.0	B-3rd	10.png
14.0	1.0	C-1st	9.png
18.0	1.0	C-3rd	8.png
20.0	1.0	A-1st	7.png
24.0	1.0	A-2nd	1.png
28.0	1.0	A-3rd	6.png
32.0	1.0	C-1st	9.png
34.0	1.0	C-2nd	12.png
44.0	1.0	A-1st	7.png
46.0	1.0	A-2nd	1.png
48.0	1.0	A-3rd	6.png
50.0	1.0	D-1st	5.png
54.0	1.0	D-2nd	11.png
60.0	1.0	D-3rd	3.png
66.0	1.0	B-1st	2.png
68.0	1.0	B-2nd	4.png
70.0	1.0	B-3rd	10.png
76.0	1.0	D-1st	5.png
78.0	1.0	D-2nd	11.png
84.0	1.0	D-3rd	3.png
86.0	1.0	B-1st	2.png
94.0	1.0	B-3rd	10.png
96.0	1.0	A-1st	7.png
100.0	1.0	A-2nd	1.png
106.0	1.0	A-3rd	6.png
108.0	1.0	C-1st	9.png
114.0	1.0	C-2nd	12.png
122.0	1.0	A-1st	7.png
124.0	1.0	A-2nd	1.png
126.0	1.0	A-3rd	6.png
128.0	1.0	D-1st	5.png
132.0	1.0	D-2nd	11.png
136.0	1.0	D-3rd	3.png
140.0	1.0	C-1st	9.png
144.0	1.0	C-2nd	12.png
152.0	1.0	B-1st	2.png
156.0	1.0	B-2nd	4.png
160.0	1.0	B-3rd	10.png
162.0	1.0	C-1st	9.png
164.0	1.0	C-2nd	12.png
166.0	1.0	C-3rd	8.png
168.0	1.0	B-1st	2.png
172.0	1.0	B-3rd	10.png
174.0	1.0	D-1st	5.png
176.0	1.0	D-2nd	11.png
180.0	1.0	D-3rd	3.png
182.0	1.0	A-1st	7.png
184.0	1.0	A-2nd	1.png
190.0	1.0	A-3rd	6.png
192.0	1.0	C-1st	9.png
196.0	1.0	C-2nd	12.png
200.0	1.0	C-3rd	8.png
202.0	1.0	A-1st	7.png
204.0	1.0	A-2nd	1.png
206.0	1.0	A-3rd	6.png
212.0	1.0	D-1st	5.png
214.0	1.0	D-2nd	11.png
218.0	1.0	B-1st	2.png
220.0	1.0	B-2nd	4.png
222.0	1.0	B-3rd	10.png
