onset	duration	trial_type	stim_file
0.0	1.0	C-1st	2.png
2.0	1.0	C-2nd	1.png
6.0	1.0	C-3rd	9.png
8.0	1.0	A-1st	12.png
10.0	1.0	A-2nd	3.png
14.0	1.0	A-3rd	5.png
18.0	1.0	D-1st	7.png
20.0	1.0	D-2nd	11.png
26.0	1.0	D-3rd	6.png
34.0	1.0	B-2nd	4.png
38.0	1.0	B-3rd	10.png
40.0	1.0	A-1st	12.png
42.0	1.0	A-2nd	3.png
48.0	1.0	A-3rd	5.png
54.0	1.0	D-2nd	11.png
60.0	1.0	D-3rd	6.png
64.0	1.0	C-1st	2.png
68.0	1.0	C-2nd	1.png
70.0	1.0	C-3rd	9.png
74.0	1.0	B-1st	8.png
76.0	1.0	B-2nd	4.png
80.0	1.0	B-3rd	10.png
84.0	1.0	A-1st	12.png
96.0	1.0	A-3rd	5.png
102.0	1.0	B-1st	8.png
106.0	1.0	B-2nd	4.png
108.0	1.0	B-3rd	10.png
114.0	1.0	C-1st	2.png
116.0	1.0	C-2nd	1.png
118.0	1.0	C-3rd	9.png
120.0	1.0	D-1st	7.png
122.0	1.0	D-2nd	11.png
124.0	1.0	D-3rd	6.png
126.0	1.0	C-1st	2.png
130.0	1.0	C-2nd	1.png
134.0	1.0	C-3rd	9.png
142.0	1.0	B-2nd	4.png
146.0	1.0	B-3rd	10.png
150.0	1.0	A-1st	12.png
152.0	1.0	A-2nd	3.png
154.0	1.0	A-3rd	5.png
156.0	1.0	D-1st	7.png
158.0	1.0	D-2nd	11.png
160.0	1.0	D-3rd	6.png
162.0	1.0	C-1st	2.png
166.0	1.0	C-3rd	9.png
170.0	1.0	B-1st	8.png
172.0	1.0	B-2nd	4.png
174.0	1.0	B-3rd	10.png
176.0	1.0	D-1st	7.png
180.0	1.0	D-2nd	11.png
182.0	1.0	D-3rd	6.png
184.0	1.0	A-1st	12.png
188.0	1.0	A-2nd	3.png
190.0	1.0	A-3rd	5.png
192.0	1.0	B-1st	8.png
196.0	1.0	B-3rd	10.png
198.0	1.0	C-1st	2.png
200.0	1.0	C-2nd	1.png
202.0	1.0	C-3rd	9.png
204.0	1.0	D-1st	7.png
206.0	1.0	D-2nd	11.png
210.0	1.0	D-3rd	6.png
220.0	1.0	A-2nd	3.png
222.0	1.0	A-3rd	5.png
