onset	duration	trial_type	stim_file
0.0	1	C-1st	2.png
2.0	1	C-2nd	1.png
4.0	1	C-3rd	9.png
6.0	1	D-1st	7.png
8.0	1	D-2nd	11.png
10.0	1	D-3rd	6.png
14.0	1	A-1st	12.png
20.0	1	A-2nd	3.png
22.0	1	A-3rd	5.png
28.0	1	B-2nd	4.png
32.0	1	B-3rd	10.png
34.0	1	D-1st	7.png
36.0	1	D-2nd	11.png
40.0	1	D-3rd	6.png
42.0	1	C-1st	2.png
46.0	1	C-2nd	1.png
50.0	1	C-3rd	9.png
58.0	1	A-2nd	3.png
60.0	1	A-3rd	5.png
66.0	1	B-1st	8.png
68.0	1	B-2nd	4.png
70.0	1	B-3rd	10.png
72.0	1	C-1st	2.png
76.0	1	C-2nd	1.png
78.0	1	C-3rd	9.png
82.0	1	B-1st	8.png
86.0	1	B-3rd	10.png
88.0	1	D-1st	7.png
90.0	1	D-2nd	11.png
92.0	1	D-3rd	6.png
96.0	1	A-1st	12.png
98.0	1	A-2nd	3.png
100.0	1	A-3rd	5.png
106.0	1	C-1st	2.png
108.0	1	C-2nd	1.png
112.0	1	C-3rd	9.png
114.0	1	B-1st	8.png
124.0	1	B-3rd	10.png
126.0	1	D-1st	7.png
130.0	1	D-2nd	11.png
134.0	1	A-1st	12.png
138.0	1	A-2nd	3.png
144.0	1	A-3rd	5.png
146.0	1	C-1st	2.png
152.0	1	C-2nd	1.png
156.0	1	C-3rd	9.png
158.0	1	D-1st	7.png
160.0	1	D-2nd	11.png
164.0	1	D-3rd	6.png
166.0	1	B-1st	8.png
168.0	1	B-2nd	4.png
174.0	1	B-3rd	10.png
178.0	1	A-2nd	3.png
184.0	1	A-3rd	5.png
186.0	1	B-1st	8.png
192.0	1	B-2nd	4.png
194.0	1	B-3rd	10.png
198.0	1	A-1st	12.png
200.0	1	A-2nd	3.png
202.0	1	A-3rd	5.png
204.0	1	D-1st	7.png
214.0	1	D-3rd	6.png
218.0	1	C-1st	2.png
220.0	1	C-2nd	1.png
222.0	1	C-3rd	9.png
