onset	duration	trial_type	stim_file
1.0	1	A-1st	12.png
6.0	1	A-2nd	3.png
10.0	1	A-3rd	5.png
12.0	1	D-1st	7.png
16.0	1	D-2nd	11.png
18.0	1	D-3rd	6.png
20.0	1	C-1st	2.png
22.0	1	C-2nd	1.png
28.0	1	B-1st	8.png
32.0	1	B-2nd	4.png
36.0	1	B-3rd	10.png
38.0	1	A-1st	12.png
44.0	1	A-2nd	3.png
48.0	1	A-3rd	5.png
54.0	1	D-1st	7.png
56.0	1	D-2nd	11.png
60.0	1	B-1st	8.png
62.0	1	B-2nd	4.png
64.0	1	B-3rd	10.png
66.0	1	C-1st	2.png
68.0	1	C-2nd	1.png
74.0	1	D-1st	7.png
78.0	1	D-2nd	11.png
80.0	1	D-3rd	6.png
82.0	1	C-1st	2.png
84.0	1	C-2nd	1.png
86.0	1	C-3rd	9.png
88.0	1	A-1st	12.png
90.0	1	A-2nd	3.png
94.0	1	A-3rd	5.png
98.0	1	B-1st	8.png
102.0	1	B-2nd	4.png
108.0	1	B-3rd	10.png
110.0	1	D-1st	7.png
112.0	1	D-2nd	11.png
114.0	1	D-3rd	6.png
122.0	1	A-2nd	3.png
126.0	1	A-3rd	5.png
132.0	1	B-1st	8.png
136.0	1	B-2nd	4.png
142.0	1	B-3rd	10.png
144.0	1	C-1st	2.png
154.0	1	C-3rd	9.png
156.0	1	A-1st	12.png
160.0	1	A-2nd	3.png
166.0	1	A-3rd	5.png
168.0	1	C-1st	2.png
170.0	1	C-2nd	1.png
176.0	1	C-3rd	9.png
178.0	1	B-1st	8.png
180.0	1	B-2nd	4.png
182.0	1	B-3rd	10.png
184.0	1	D-1st	7.png
186.0	1	D-2nd	11.png
188.0	1	D-3rd	6.png
194.0	1	C-2nd	1.png
200.0	1	B-1st	8.png
202.0	1	B-2nd	4.png
204.0	1	B-3rd	10.png
206.0	1	D-1st	7.png
208.0	1	D-2nd	11.png
214.0	1	D-3rd	6.png
216.0	1	A-1st	12.png
220.0	1	A-2nd	3.png
222.0	1	A-3rd	5.png
