onset	duration	trial_type	stim_file
1.0	1	C-1st	2.png
2.0	1	C-2nd	1.png
4.0	1	C-3rd	9.png
10.0	1	B-1st	8.png
16.0	1	B-2nd	4.png
20.0	1	D-1st	7.png
22.0	1	D-2nd	11.png
28.0	1	D-3rd	6.png
30.0	1	A-1st	12.png
34.0	1	A-2nd	3.png
42.0	1	C-1st	2.png
48.0	1	C-2nd	1.png
50.0	1	C-3rd	9.png
52.0	1	A-1st	12.png
54.0	1	A-2nd	3.png
58.0	1	A-3rd	5.png
60.0	1	D-1st	7.png
62.0	1	D-2nd	11.png
64.0	1	D-3rd	6.png
68.0	1	B-1st	8.png
70.0	1	B-2nd	4.png
72.0	1	B-3rd	10.png
74.0	1	C-1st	2.png
80.0	1	C-3rd	9.png
82.0	1	D-1st	7.png
86.0	1	D-2nd	11.png
88.0	1	D-3rd	6.png
90.0	1	B-1st	8.png
92.0	1	B-2nd	4.png
94.0	1	B-3rd	10.png
98.0	1	A-1st	12.png
100.0	1	A-2nd	3.png
102.0	1	A-3rd	5.png
106.0	1	D-1st	7.png
108.0	1	D-2nd	11.png
116.0	1	C-1st	2.png
118.0	1	C-2nd	1.png
120.0	1	C-3rd	9.png
124.0	1	B-1st	8.png
130.0	1	B-2nd	4.png
136.0	1	B-3rd	10.png
142.0	1	A-1st	12.png
144.0	1	A-2nd	3.png
146.0	1	A-3rd	5.png
152.0	1	D-2nd	11.png
158.0	1	D-3rd	6.png
160.0	1	B-1st	8.png
162.0	1	B-2nd	4.png
168.0	1	C-1st	2.png
172.0	1	C-2nd	1.png
176.0	1	C-3rd	9.png
178.0	1	A-1st	12.png
182.0	1	A-2nd	3.png
184.0	1	A-3rd	5.png
186.0	1	D-1st	7.png
188.0	1	D-2nd	11.png
190.0	1	D-3rd	6.png
192.0	1	B-1st	8.png
196.0	1	B-3rd	10.png
198.0	1	A-1st	12.png
202.0	1	A-2nd	3.png
206.0	1	A-3rd	5.png
210.0	1	C-1st	2.png
216.0	1	C-2nd	1.png
222.0	1	C-3rd	9.png
