onset	duration	trial_type	stim_file
0.0	1	B-1st	11.png
6.0	1	B-2nd	3.png
12.0	1	D-1st	4.png
16.0	1	D-2nd	6.png
20.0	1	D-3rd	8.png
22.0	1	C-1st	9.png
26.0	1	C-2nd	10.png
28.0	1	C-3rd	7.png
30.0	1	A-1st	2.png
32.0	1	A-2nd	5.png
36.0	1	A-3rd	1.png
38.0	1	C-1st	9.png
42.0	1	C-2nd	10.png
44.0	1	C-3rd	7.png
48.0	1	B-1st	11.png
50.0	1	B-2nd	3.png
52.0	1	B-3rd	12.png
54.0	1	A-1st	2.png
58.0	1	A-3rd	1.png
60.0	1	D-1st	4.png
62.0	1	D-2nd	6.png
68.0	1	D-3rd	8.png
74.0	1	B-1st	11.png
82.0	1	B-3rd	12.png
84.0	1	D-1st	4.png
86.0	1	D-2nd	6.png
90.0	1	D-3rd	8.png
96.0	1	C-1st	9.png
98.0	1	C-2nd	10.png
100.0	1	C-3rd	7.png
106.0	1	A-1st	2.png
110.0	1	A-2nd	5.png
114.0	1	A-3rd	1.png
120.0	1	C-1st	9.png
126.0	1	C-2nd	10.png
128.0	1	C-3rd	7.png
132.0	1	D-2nd	6.png
138.0	1	D-3rd	8.png
142.0	1	B-1st	11.png
144.0	1	B-2nd	3.png
146.0	1	B-3rd	12.png
148.0	1	A-1st	2.png
154.0	1	A-3rd	1.png
158.0	1	C-1st	9.png
160.0	1	C-2nd	10.png
166.0	1	C-3rd	7.png
170.0	1	D-1st	4.png
172.0	1	D-2nd	6.png
174.0	1	D-3rd	8.png
176.0	1	A-1st	2.png
180.0	1	A-2nd	5.png
182.0	1	A-3rd	1.png
186.0	1	B-1st	11.png
188.0	1	B-2nd	3.png
198.0	1	A-1st	2.png
200.0	1	A-2nd	5.png
202.0	1	A-3rd	1.png
204.0	1	C-1st	9.png
206.0	1	C-2nd	10.png
208.0	1	C-3rd	7.png
212.0	1	D-2nd	6.png
214.0	1	D-3rd	8.png
218.0	1	B-1st	11.png
220.0	1	B-2nd	3.png
222.0	1	B-3rd	12.png
