onset	duration	trial_type	stim_file
0.0	1.0	D-1st	4.png
4.0	1.0	D-2nd	6.png
6.0	1.0	D-3rd	8.png
8.0	1.0	B-1st	11.png
12.0	1.0	B-2nd	3.png
14.0	1.0	B-3rd	12.png
20.0	1.0	A-1st	2.png
28.0	1.0	A-3rd	1.png
30.0	1.0	C-1st	9.png
32.0	1.0	C-2nd	10.png
38.0	1.0	D-1st	4.png
40.0	1.0	D-2nd	6.png
44.0	1.0	D-3rd	8.png
48.0	1.0	A-1st	2.png
50.0	1.0	A-2nd	5.png
52.0	1.0	A-3rd	1.png
56.0	1.0	C-1st	9.png
58.0	1.0	C-2nd	10.png
60.0	1.0	C-3rd	7.png
62.0	1.0	B-1st	11.png
64.0	1.0	B-2nd	3.png
68.0	1.0	B-3rd	12.png
72.0	1.0	C-1st	9.png
78.0	1.0	C-2nd	10.png
80.0	1.0	C-3rd	7.png
84.0	1.0	D-2nd	6.png
86.0	1.0	D-3rd	8.png
88.0	1.0	B-1st	11.png
92.0	1.0	B-2nd	3.png
94.0	1.0	B-3rd	12.png
96.0	1.0	A-1st	2.png
98.0	1.0	A-2nd	5.png
100.0	1.0	A-3rd	1.png
102.0	1.0	C-1st	9.png
104.0	1.0	C-2nd	10.png
106.0	1.0	C-3rd	7.png
108.0	1.0	A-1st	2.png
112.0	1.0	A-2nd	5.png
122.0	1.0	D-1st	4.png
128.0	1.0	D-2nd	6.png
130.0	1.0	D-3rd	8.png
132.0	1.0	B-1st	11.png
136.0	1.0	B-2nd	3.png
140.0	1.0	B-3rd	12.png
146.0	1.0	D-1st	4.png
154.0	1.0	D-3rd	8.png
160.0	1.0	B-1st	11.png
166.0	1.0	B-2nd	3.png
170.0	1.0	B-3rd	12.png
172.0	1.0	C-1st	9.png
176.0	1.0	C-2nd	10.png
180.0	1.0	C-3rd	7.png
182.0	1.0	A-1st	2.png
184.0	1.0	A-2nd	5.png
186.0	1.0	A-3rd	1.png
188.0	1.0	D-1st	4.png
192.0	1.0	D-3rd	8.png
198.0	1.0	B-1st	11.png
202.0	1.0	B-2nd	3.png
204.0	1.0	B-3rd	12.png
210.0	1.0	C-1st	9.png
216.0	1.0	C-3rd	7.png
218.0	1.0	A-1st	2.png
220.0	1.0	A-2nd	5.png
222.0	1.0	A-3rd	1.png
