onset	duration	trial_type	stim_file
1.0	1	C-1st	9.png
4.0	1	C-2nd	10.png
10.0	1	C-3rd	7.png
12.0	1	A-1st	2.png
14.0	1	A-2nd	5.png
20.0	1	A-3rd	1.png
22.0	1	B-1st	11.png
28.0	1	B-3rd	12.png
34.0	1	D-1st	4.png
36.0	1	D-2nd	6.png
38.0	1	D-3rd	8.png
44.0	1	C-2nd	10.png
46.0	1	C-3rd	7.png
48.0	1	D-1st	4.png
52.0	1	D-2nd	6.png
58.0	1	D-3rd	8.png
60.0	1	B-1st	11.png
64.0	1	B-2nd	3.png
66.0	1	B-3rd	12.png
72.0	1	A-2nd	5.png
76.0	1	A-3rd	1.png
78.0	1	D-1st	4.png
84.0	1	D-2nd	6.png
88.0	1	D-3rd	8.png
90.0	1	C-1st	9.png
92.0	1	C-2nd	10.png
98.0	1	C-3rd	7.png
102.0	1	A-1st	2.png
106.0	1	A-2nd	5.png
108.0	1	A-3rd	1.png
110.0	1	B-1st	11.png
116.0	1	B-2nd	3.png
120.0	1	B-3rd	12.png
122.0	1	C-1st	9.png
126.0	1	C-2nd	10.png
130.0	1	C-3rd	7.png
136.0	1	D-2nd	6.png
140.0	1	D-3rd	8.png
146.0	1	B-1st	11.png
148.0	1	B-2nd	3.png
150.0	1	B-3rd	12.png
152.0	1	A-1st	2.png
154.0	1	A-2nd	5.png
156.0	1	A-3rd	1.png
158.0	1	C-1st	9.png
160.0	1	C-2nd	10.png
166.0	1	D-1st	4.png
168.0	1	D-2nd	6.png
170.0	1	D-3rd	8.png
172.0	1	A-1st	2.png
178.0	1	A-2nd	5.png
182.0	1	A-3rd	1.png
184.0	1	B-1st	11.png
190.0	1	B-2nd	3.png
192.0	1	B-3rd	12.png
194.0	1	A-1st	2.png
198.0	1	A-3rd	1.png
200.0	1	C-1st	9.png
202.0	1	C-2nd	10.png
206.0	1	C-3rd	7.png
208.0	1	D-1st	4.png
210.0	1	D-2nd	6.png
214.0	1	D-3rd	8.png
218.0	1	B-1st	11.png
222.0	1	B-3rd	12.png
