onset	duration	trial_type	stim_file
0.0	3.0	A-2nd	11.png
12.0	3.0	B-3rd	2.png
24.0	3.0	B-2nd	4.png
36.0	3.0	C-3rd	7.png
48.0	3.0	C-2nd	3.png
60.0	3.0	A-3rd	12.png
72.0	3.0	D-3rd	10.png
84.0	3.0	D-1st	6.png
96.0	3.0	C-1st	8.png
108.0	3.0	D-2nd	9.png
120.0	3.0	B-1st	5.png
144.0	3.0	D-2nd	9.png
156.0	3.0	A-3rd	12.png
168.0	3.0	C-2nd	3.png
180.0	3.0	C-1st	8.png
192.0	3.0	B-3rd	2.png
204.0	3.0	B-2nd	4.png
216.0	3.0	D-1st	6.png
228.0	3.0	A-2nd	11.png
252.0	3.0	C-3rd	7.png
264.0	3.0	A-1st	1.png
276.0	3.0	D-3rd	10.png
288.0	3.0	C-3rd	7.png
300.0	3.0	C-1st	8.png
312.0	3.0	C-2nd	3.png
324.0	3.0	A-3rd	12.png
348.0	3.0	D-1st	6.png
360.0	3.0	A-1st	1.png
372.0	3.0	D-3rd	10.png
384.0	3.0	D-2nd	9.png
396.0	3.0	B-3rd	2.png
408.0	3.0	B-1st	5.png
420.0	3.0	B-2nd	4.png
