onset	duration	trial_type	stim_file
1.0	1	D-1st	6.png
2.0	1	D-2nd	9.png
6.0	1	D-3rd	10.png
10.0	1	B-1st	5.png
18.0	1	B-3rd	2.png
24.0	1	A-1st	1.png
26.0	1	A-2nd	11.png
28.0	1	A-3rd	12.png
30.0	1	C-1st	8.png
32.0	1	C-2nd	3.png
38.0	1	D-1st	6.png
40.0	1	D-2nd	9.png
46.0	1	D-3rd	10.png
52.0	1	B-1st	5.png
54.0	1	B-2nd	4.png
56.0	1	B-3rd	2.png
58.0	1	A-1st	1.png
60.0	1	A-2nd	11.png
62.0	1	A-3rd	12.png
66.0	1	C-1st	8.png
70.0	1	C-2nd	3.png
76.0	1	B-1st	5.png
78.0	1	B-2nd	4.png
84.0	1	B-3rd	2.png
86.0	1	C-1st	8.png
88.0	1	C-2nd	3.png
90.0	1	C-3rd	7.png
92.0	1	D-1st	6.png
96.0	1	D-2nd	9.png
98.0	1	D-3rd	10.png
102.0	1	A-1st	1.png
106.0	1	A-2nd	11.png
108.0	1	A-3rd	12.png
110.0	1	D-1st	6.png
114.0	1	D-2nd	9.png
116.0	1	D-3rd	10.png
122.0	1	A-1st	1.png
130.0	1	A-3rd	12.png
132.0	1	C-1st	8.png
134.0	1	C-2nd	3.png
136.0	1	C-3rd	7.png
140.0	1	B-2nd	4.png
144.0	1	B-3rd	2.png
148.0	1	A-1st	1.png
150.0	1	A-2nd	11.png
154.0	1	A-3rd	12.png
158.0	1	C-1st	8.png
160.0	1	C-2nd	3.png
162.0	1	C-3rd	7.png
164.0	1	B-1st	5.png
168.0	1	B-3rd	2.png
170.0	1	D-1st	6.png
176.0	1	D-2nd	9.png
182.0	1	D-3rd	10.png
188.0	1	C-1st	8.png
190.0	1	C-2nd	3.png
194.0	1	C-3rd	7.png
198.0	1	B-1st	5.png
200.0	1	B-2nd	4.png
206.0	1	A-1st	1.png
210.0	1	A-2nd	11.png
216.0	1	A-3rd	12.png
218.0	1	D-1st	6.png
220.0	1	D-2nd	9.png
222.0	1	D-3rd	10.png
