onset	duration	trial_type	stim_file
0.0	1.0	B-1st	12.png
4.0	1.0	B-2nd	1.png
6.0	1.0	B-3rd	5.png
8.0	1.0	D-1st	7.png
10.0	1.0	D-2nd	11.png
20.0	1.0	C-1st	9.png
24.0	1.0	C-2nd	3.png
26.0	1.0	C-3rd	8.png
30.0	1.0	A-1st	6.png
32.0	1.0	A-2nd	4.png
34.0	1.0	A-3rd	10.png
38.0	1.0	C-1st	9.png
46.0	1.0	C-3rd	8.png
48.0	1.0	B-1st	12.png
50.0	1.0	B-2nd	1.png
54.0	1.0	B-3rd	5.png
58.0	1.0	D-1st	7.png
60.0	1.0	D-2nd	11.png
62.0	1.0	D-3rd	2.png
68.0	1.0	A-1st	6.png
70.0	1.0	A-2nd	4.png
78.0	1.0	D-1st	7.png
80.0	1.0	D-2nd	11.png
82.0	1.0	D-3rd	2.png
88.0	1.0	A-1st	6.png
92.0	1.0	A-2nd	4.png
94.0	1.0	A-3rd	10.png
98.0	1.0	B-1st	12.png
102.0	1.0	B-2nd	1.png
108.0	1.0	B-3rd	5.png
110.0	1.0	C-1st	9.png
112.0	1.0	C-2nd	3.png
114.0	1.0	C-3rd	8.png
120.0	1.0	B-1st	12.png
126.0	1.0	B-2nd	1.png
128.0	1.0	B-3rd	5.png
130.0	1.0	A-1st	6.png
134.0	1.0	A-3rd	10.png
136.0	1.0	C-1st	9.png
138.0	1.0	C-2nd	3.png
140.0	1.0	C-3rd	8.png
144.0	1.0	D-1st	7.png
148.0	1.0	D-2nd	11.png
152.0	1.0	B-1st	12.png
158.0	1.0	B-2nd	1.png
162.0	1.0	B-3rd	5.png
164.0	1.0	C-1st	9.png
166.0	1.0	C-2nd	3.png
168.0	1.0	C-3rd	8.png
170.0	1.0	D-1st	7.png
172.0	1.0	D-2nd	11.png
178.0	1.0	D-3rd	2.png
184.0	1.0	A-1st	6.png
188.0	1.0	A-2nd	4.png
190.0	1.0	A-3rd	10.png
196.0	1.0	C-2nd	3.png
198.0	1.0	C-3rd	8.png
200.0	1.0	D-1st	7.png
202.0	1.0	D-2nd	11.png
204.0	1.0	D-3rd	2.png
206.0	1.0	B-1st	12.png
208.0	1.0	B-2nd	1.png
210.0	1.0	B-3rd	5.png
214.0	1.0	A-1st	6.png
222.0	1.0	A-3rd	10.png
