onset	duration	trial_type	stim_file
1.0	1	C-3rd	12.png
4.0	1	B-1st	2.png
6.0	1	A-3rd	3.png
10.0	1	A-2nd	1.png
12.0	1	C-1st	11.png
14.0	1	D-2nd	10.png
18.0	1	A-1st	5.png
20.0	1	D-1st	9.png
26.0	1	B-3rd	4.png
28.0	1	C-2nd	8.png
30.0	1	D-3rd	7.png
34.0	1	B-3rd	4.png
38.0	1	A-1st	5.png
40.0	1	C-3rd	12.png
46.0	1	B-1st	2.png
48.0	1	D-1st	9.png
50.0	1	B-2nd	6.png
52.0	1	D-3rd	7.png
54.0	1	C-2nd	8.png
60.0	1	C-1st	11.png
64.0	1	A-2nd	1.png
66.0	1	A-3rd	3.png
68.0	1	D-3rd	7.png
72.0	1	B-3rd	4.png
78.0	1	C-2nd	8.png
80.0	1	D-2nd	10.png
82.0	1	D-1st	9.png
86.0	1	A-3rd	3.png
92.0	1	B-2nd	6.png
98.0	1	A-2nd	1.png
100.0	1	B-1st	2.png
104.0	1	C-1st	11.png
110.0	1	A-1st	5.png
