onset	duration	trial_type	stim_file
1.0	1	B-1st	2.png
6.0	1	B-2nd	6.png
12.0	1	C-1st	11.png
16.0	1	C-2nd	8.png
18.0	1	C-3rd	12.png
22.0	1	A-1st	5.png
26.0	1	A-2nd	1.png
28.0	1	A-3rd	3.png
30.0	1	D-1st	9.png
32.0	1	D-2nd	10.png
38.0	1	D-3rd	7.png
42.0	1	B-1st	2.png
48.0	1	B-2nd	6.png
50.0	1	B-3rd	4.png
58.0	1	A-2nd	1.png
60.0	1	A-3rd	3.png
62.0	1	D-1st	9.png
64.0	1	D-2nd	10.png
66.0	1	D-3rd	7.png
68.0	1	C-1st	11.png
72.0	1	C-3rd	12.png
78.0	1	B-1st	2.png
80.0	1	B-2nd	6.png
82.0	1	B-3rd	4.png
84.0	1	C-1st	11.png
86.0	1	C-2nd	8.png
90.0	1	C-3rd	12.png
92.0	1	A-1st	5.png
98.0	1	A-2nd	1.png
102.0	1	A-3rd	3.png
104.0	1	D-1st	9.png
108.0	1	D-2nd	10.png
110.0	1	D-3rd	7.png
114.0	1	B-1st	2.png
116.0	1	B-2nd	6.png
122.0	1	B-3rd	4.png
124.0	1	D-1st	9.png
128.0	1	D-3rd	7.png
130.0	1	A-1st	5.png
132.0	1	A-2nd	1.png
134.0	1	A-3rd	3.png
136.0	1	C-1st	11.png
138.0	1	C-2nd	8.png
140.0	1	C-3rd	12.png
148.0	1	A-2nd	1.png
150.0	1	A-3rd	3.png
152.0	1	C-1st	11.png
156.0	1	C-2nd	8.png
160.0	1	C-3rd	12.png
164.0	1	D-1st	9.png
168.0	1	D-2nd	10.png
170.0	1	D-3rd	7.png
176.0	1	B-1st	2.png
178.0	1	B-2nd	6.png
180.0	1	B-3rd	4.png
186.0	1	D-1st	9.png
192.0	1	D-3rd	7.png
194.0	1	C-1st	11.png
196.0	1	C-2nd	8.png
198.0	1	C-3rd	12.png
204.0	1	A-1st	5.png
208.0	1	A-2nd	1.png
212.0	1	B-1st	2.png
218.0	1	B-2nd	6.png
222.0	1	B-3rd	4.png
