onset	duration	trial_type	stim_file
1.0	1	C-1st	10.png
2.0	1	C-2nd	7.png
6.0	1	C-3rd	2.png
10.0	1	A-1st	5.png
12.0	1	A-2nd	4.png
14.0	1	A-3rd	1.png
16.0	1	B-1st	8.png
20.0	1	B-2nd	6.png
22.0	1	B-3rd	11.png
24.0	1	D-1st	12.png
26.0	1	D-2nd	9.png
28.0	1	D-3rd	3.png
32.0	1	C-1st	10.png
34.0	1	C-2nd	7.png
40.0	1	C-3rd	2.png
44.0	1	B-1st	8.png
46.0	1	B-2nd	6.png
48.0	1	B-3rd	11.png
50.0	1	A-1st	5.png
52.0	1	A-2nd	4.png
56.0	1	A-3rd	1.png
58.0	1	D-1st	12.png
64.0	1	D-2nd	9.png
70.0	1	D-3rd	3.png
72.0	1	A-1st	5.png
74.0	1	A-2nd	4.png
76.0	1	A-3rd	1.png
78.0	1	C-1st	10.png
84.0	1	C-2nd	7.png
86.0	1	C-3rd	2.png
90.0	1	D-1st	12.png
94.0	1	D-2nd	9.png
96.0	1	D-3rd	3.png
102.0	1	B-1st	8.png
106.0	1	B-2nd	6.png
108.0	1	B-3rd	11.png
110.0	1	D-1st	12.png
114.0	1	D-2nd	9.png
116.0	1	D-3rd	3.png
118.0	1	C-1st	10.png
120.0	1	C-2nd	7.png
122.0	1	C-3rd	2.png
124.0	1	A-1st	5.png
126.0	1	A-2nd	4.png
130.0	1	A-3rd	1.png
134.0	1	B-1st	8.png
136.0	1	B-2nd	6.png
138.0	1	B-3rd	11.png
140.0	1	D-1st	12.png
142.0	1	D-2nd	9.png
148.0	1	D-3rd	3.png
152.0	1	B-1st	8.png
154.0	1	B-2nd	6.png
156.0	1	B-3rd	11.png
160.0	1	A-1st	5.png
164.0	1	A-2nd	4.png
166.0	1	A-3rd	1.png
170.0	1	C-1st	10.png
176.0	1	C-2nd	7.png
178.0	1	C-3rd	2.png
182.0	1	B-1st	8.png
186.0	1	B-2nd	6.png
190.0	1	B-3rd	11.png
192.0	1	A-1st	5.png
194.0	1	A-2nd	4.png
196.0	1	A-3rd	1.png
198.0	1	D-1st	12.png
204.0	1	D-2nd	9.png
208.0	1	D-3rd	3.png
214.0	1	C-1st	10.png
216.0	1	C-2nd	7.png
222.0	1	C-3rd	2.png
