onset	duration	trial_type	stim_file
1.0	1	B-1st	8.png
4.0	1	B-2nd	6.png
8.0	1	B-3rd	11.png
10.0	1	A-1st	5.png
16.0	1	A-2nd	4.png
18.0	1	A-3rd	1.png
26.0	1	C-2nd	7.png
28.0	1	C-3rd	2.png
30.0	1	D-1st	12.png
34.0	1	D-2nd	9.png
36.0	1	D-3rd	3.png
38.0	1	B-1st	8.png
40.0	1	B-2nd	6.png
44.0	1	D-1st	12.png
46.0	1	D-2nd	9.png
48.0	1	D-3rd	3.png
50.0	1	A-1st	5.png
52.0	1	A-2nd	4.png
58.0	1	A-3rd	1.png
64.0	1	C-1st	10.png
68.0	1	C-2nd	7.png
72.0	1	C-3rd	2.png
74.0	1	A-1st	5.png
78.0	1	A-3rd	1.png
80.0	1	B-1st	8.png
82.0	1	B-2nd	6.png
84.0	1	B-3rd	11.png
88.0	1	C-1st	10.png
90.0	1	C-2nd	7.png
102.0	1	D-1st	12.png
104.0	1	D-2nd	9.png
106.0	1	D-3rd	3.png
108.0	1	C-1st	10.png
112.0	1	C-2nd	7.png
114.0	1	C-3rd	2.png
118.0	1	A-1st	5.png
120.0	1	A-2nd	4.png
122.0	1	A-3rd	1.png
128.0	1	B-1st	8.png
132.0	1	B-2nd	6.png
134.0	1	B-3rd	11.png
142.0	1	D-2nd	9.png
144.0	1	D-3rd	3.png
148.0	1	C-1st	10.png
150.0	1	C-2nd	7.png
154.0	1	C-3rd	2.png
160.0	1	B-1st	8.png
162.0	1	B-2nd	6.png
164.0	1	B-3rd	11.png
166.0	1	A-1st	5.png
168.0	1	A-2nd	4.png
170.0	1	A-3rd	1.png
178.0	1	D-2nd	9.png
184.0	1	D-3rd	3.png
188.0	1	A-1st	5.png
190.0	1	A-2nd	4.png
196.0	1	A-3rd	1.png
202.0	1	C-2nd	7.png
204.0	1	C-3rd	2.png
208.0	1	D-1st	12.png
210.0	1	D-2nd	9.png
212.0	1	D-3rd	3.png
216.0	1	B-1st	8.png
218.0	1	B-2nd	6.png
222.0	1	B-3rd	11.png
