onset	duration	trial_type	stim_file
1.0	1	D-1st	4.png
2.0	1	D-2nd	11.png
4.0	1	D-3rd	7.png
8.0	1	A-1st	9.png
14.0	1	A-2nd	8.png
16.0	1	A-3rd	10.png
18.0	1	B-1st	1.png
20.0	1	B-2nd	2.png
24.0	1	B-3rd	6.png
28.0	1	C-1st	5.png
32.0	1	C-2nd	12.png
36.0	1	C-3rd	3.png
38.0	1	D-1st	4.png
42.0	1	D-2nd	11.png
48.0	1	D-3rd	7.png
52.0	1	B-1st	1.png
54.0	1	B-2nd	2.png
56.0	1	B-3rd	6.png
62.0	1	A-1st	9.png
68.0	1	A-2nd	8.png
72.0	1	A-3rd	10.png
76.0	1	C-1st	5.png
82.0	1	C-2nd	12.png
84.0	1	C-3rd	3.png
88.0	1	A-1st	9.png
92.0	1	A-2nd	8.png
96.0	1	A-3rd	10.png
100.0	1	D-1st	4.png
102.0	1	D-2nd	11.png
104.0	1	D-3rd	7.png
110.0	1	C-1st	5.png
112.0	1	C-2nd	12.png
116.0	1	C-3rd	3.png
118.0	1	B-1st	1.png
120.0	1	B-2nd	2.png
124.0	1	B-3rd	6.png
126.0	1	D-1st	4.png
130.0	1	D-2nd	11.png
132.0	1	D-3rd	7.png
134.0	1	C-1st	5.png
136.0	1	C-2nd	12.png
142.0	1	C-3rd	3.png
144.0	1	B-1st	1.png
146.0	1	B-2nd	2.png
148.0	1	B-3rd	6.png
150.0	1	A-1st	9.png
152.0	1	A-2nd	8.png
154.0	1	A-3rd	10.png
156.0	1	B-1st	1.png
162.0	1	B-2nd	2.png
164.0	1	B-3rd	6.png
166.0	1	C-1st	5.png
168.0	1	C-2nd	12.png
170.0	1	C-3rd	3.png
176.0	1	A-1st	9.png
178.0	1	A-2nd	8.png
180.0	1	A-3rd	10.png
182.0	1	D-1st	4.png
186.0	1	D-2nd	11.png
188.0	1	D-3rd	7.png
190.0	1	A-1st	9.png
194.0	1	A-2nd	8.png
198.0	1	A-3rd	10.png
200.0	1	C-1st	5.png
204.0	1	C-2nd	12.png
206.0	1	C-3rd	3.png
208.0	1	B-1st	1.png
210.0	1	B-2nd	2.png
216.0	1	B-3rd	6.png
218.0	1	D-1st	4.png
220.0	1	D-2nd	11.png
222.0	1	D-3rd	7.png
