onset	duration	trial_type	stim_file
0.0	1.0	B-1st	1.png
2.0	1.0	B-2nd	2.png
6.0	1.0	B-3rd	6.png
8.0	1.0	C-1st	5.png
12.0	1.0	C-2nd	12.png
14.0	1.0	C-3rd	3.png
24.0	1.0	D-2nd	11.png
28.0	1.0	D-3rd	7.png
32.0	1.0	A-1st	9.png
36.0	1.0	A-2nd	8.png
42.0	1.0	A-3rd	10.png
44.0	1.0	B-1st	1.png
46.0	1.0	B-2nd	2.png
50.0	1.0	B-3rd	6.png
54.0	1.0	D-1st	4.png
58.0	1.0	D-3rd	7.png
60.0	1.0	C-1st	5.png
62.0	1.0	C-2nd	12.png
64.0	1.0	C-3rd	3.png
68.0	1.0	A-1st	9.png
72.0	1.0	A-2nd	8.png
78.0	1.0	A-3rd	10.png
82.0	1.0	D-2nd	11.png
86.0	1.0	D-3rd	7.png
88.0	1.0	B-1st	1.png
92.0	1.0	B-2nd	2.png
94.0	1.0	B-3rd	6.png
96.0	1.0	C-1st	5.png
100.0	1.0	C-2nd	12.png
102.0	1.0	C-3rd	3.png
104.0	1.0	A-1st	9.png
106.0	1.0	A-2nd	8.png
108.0	1.0	A-3rd	10.png
112.0	1.0	B-1st	1.png
114.0	1.0	B-2nd	2.png
118.0	1.0	A-1st	9.png
122.0	1.0	A-2nd	8.png
126.0	1.0	A-3rd	10.png
128.0	1.0	C-1st	5.png
132.0	1.0	C-2nd	12.png
134.0	1.0	C-3rd	3.png
138.0	1.0	D-1st	4.png
146.0	1.0	D-3rd	7.png
152.0	1.0	B-1st	1.png
154.0	1.0	B-2nd	2.png
156.0	1.0	B-3rd	6.png
162.0	1.0	C-1st	5.png
164.0	1.0	C-2nd	12.png
168.0	1.0	D-1st	4.png
170.0	1.0	D-2nd	11.png
172.0	1.0	D-3rd	7.png
174.0	1.0	A-1st	9.png
180.0	1.0	A-2nd	8.png
184.0	1.0	A-3rd	10.png
186.0	1.0	B-1st	1.png
192.0	1.0	B-2nd	2.png
194.0	1.0	B-3rd	6.png
198.0	1.0	A-1st	9.png
200.0	1.0	A-2nd	8.png
204.0	1.0	C-1st	5.png
210.0	1.0	C-2nd	12.png
212.0	1.0	C-3rd	3.png
218.0	1.0	D-1st	4.png
220.0	1.0	D-2nd	11.png
222.0	1.0	D-3rd	7.png
