onset	duration	trial_type	stim_file
0.0	1.0	A-1st	9.png
2.0	1.0	A-2nd	8.png
6.0	1.0	B-1st	1.png
8.0	1.0	B-2nd	2.png
12.0	1.0	B-3rd	6.png
16.0	1.0	D-1st	4.png
22.0	1.0	D-2nd	11.png
26.0	1.0	D-3rd	7.png
28.0	1.0	C-1st	5.png
32.0	1.0	C-2nd	12.png
34.0	1.0	C-3rd	3.png
38.0	1.0	B-1st	1.png
40.0	1.0	B-2nd	2.png
46.0	1.0	B-3rd	6.png
52.0	1.0	D-2nd	11.png
56.0	1.0	D-3rd	7.png
58.0	1.0	C-1st	5.png
60.0	1.0	C-2nd	12.png
62.0	1.0	C-3rd	3.png
68.0	1.0	A-1st	9.png
70.0	1.0	A-2nd	8.png
74.0	1.0	A-3rd	10.png
76.0	1.0	B-1st	1.png
82.0	1.0	B-3rd	6.png
84.0	1.0	D-1st	4.png
90.0	1.0	D-2nd	11.png
94.0	1.0	D-3rd	7.png
96.0	1.0	A-1st	9.png
100.0	1.0	A-2nd	8.png
102.0	1.0	A-3rd	10.png
104.0	1.0	C-1st	5.png
106.0	1.0	C-2nd	12.png
110.0	1.0	C-3rd	3.png
112.0	1.0	A-1st	9.png
114.0	1.0	A-2nd	8.png
116.0	1.0	A-3rd	10.png
120.0	1.0	B-2nd	2.png
122.0	1.0	B-3rd	6.png
126.0	1.0	D-1st	4.png
128.0	1.0	D-2nd	11.png
130.0	1.0	D-3rd	7.png
134.0	1.0	C-1st	5.png
142.0	1.0	C-3rd	3.png
148.0	1.0	D-1st	4.png
150.0	1.0	D-2nd	11.png
152.0	1.0	D-3rd	7.png
158.0	1.0	C-1st	5.png
160.0	1.0	C-2nd	12.png
162.0	1.0	C-3rd	3.png
168.0	1.0	A-1st	9.png
170.0	1.0	A-2nd	8.png
176.0	1.0	B-1st	1.png
178.0	1.0	B-2nd	2.png
184.0	1.0	B-3rd	6.png
186.0	1.0	D-1st	4.png
188.0	1.0	D-2nd	11.png
194.0	1.0	D-3rd	7.png
198.0	1.0	A-1st	9.png
202.0	1.0	A-2nd	8.png
204.0	1.0	A-3rd	10.png
208.0	1.0	B-1st	1.png
210.0	1.0	B-2nd	2.png
214.0	1.0	B-3rd	6.png
216.0	1.0	C-1st	5.png
220.0	1.0	C-2nd	12.png
