onset	duration	trial_type	stim_file
1.0	1	D-1st	4.png
2.0	1	D-2nd	11.png
6.0	1	D-3rd	7.png
12.0	1	A-2nd	8.png
14.0	1	A-3rd	10.png
16.0	1	C-1st	5.png
18.0	1	C-2nd	12.png
20.0	1	C-3rd	3.png
22.0	1	B-1st	1.png
24.0	1	B-2nd	2.png
26.0	1	B-3rd	6.png
32.0	1	C-1st	5.png
38.0	1	C-2nd	12.png
40.0	1	C-3rd	3.png
44.0	1	D-1st	4.png
50.0	1	D-3rd	7.png
52.0	1	B-1st	1.png
56.0	1	B-2nd	2.png
58.0	1	B-3rd	6.png
60.0	1	A-1st	9.png
64.0	1	A-3rd	10.png
66.0	1	C-1st	5.png
70.0	1	C-2nd	12.png
72.0	1	C-3rd	3.png
78.0	1	B-1st	1.png
82.0	1	B-2nd	2.png
86.0	1	B-3rd	6.png
92.0	1	D-1st	4.png
94.0	1	D-2nd	11.png
98.0	1	D-3rd	7.png
104.0	1	A-1st	9.png
106.0	1	A-2nd	8.png
108.0	1	A-3rd	10.png
110.0	1	C-1st	5.png
118.0	1	C-3rd	3.png
122.0	1	A-1st	9.png
124.0	1	A-2nd	8.png
126.0	1	A-3rd	10.png
130.0	1	B-1st	1.png
134.0	1	B-2nd	2.png
136.0	1	B-3rd	6.png
138.0	1	D-1st	4.png
142.0	1	D-2nd	11.png
148.0	1	C-1st	5.png
150.0	1	C-2nd	12.png
152.0	1	C-3rd	3.png
154.0	1	B-1st	1.png
160.0	1	B-2nd	2.png
166.0	1	B-3rd	6.png
168.0	1	A-1st	9.png
170.0	1	A-2nd	8.png
172.0	1	A-3rd	10.png
174.0	1	D-1st	4.png
178.0	1	D-3rd	7.png
182.0	1	B-1st	1.png
186.0	1	B-2nd	2.png
188.0	1	B-3rd	6.png
190.0	1	A-1st	9.png
194.0	1	A-2nd	8.png
198.0	1	A-3rd	10.png
200.0	1	C-1st	5.png
206.0	1	C-2nd	12.png
208.0	1	C-3rd	3.png
214.0	1	D-1st	4.png
222.0	1	D-3rd	7.png
