onset	duration	trial_type	stim_file
1.0	1	C-1st	1.png
2.0	1	C-2nd	4.png
6.0	1	C-3rd	2.png
8.0	1	B-1st	7.png
10.0	1	B-2nd	12.png
12.0	1	B-3rd	5.png
18.0	1	D-1st	10.png
22.0	1	D-2nd	11.png
26.0	1	A-1st	9.png
28.0	1	A-2nd	3.png
38.0	1	B-1st	7.png
44.0	1	B-2nd	12.png
50.0	1	B-3rd	5.png
52.0	1	D-1st	10.png
54.0	1	D-2nd	11.png
56.0	1	D-3rd	8.png
58.0	1	C-1st	1.png
60.0	1	C-2nd	4.png
62.0	1	C-3rd	2.png
64.0	1	A-1st	9.png
68.0	1	A-2nd	3.png
70.0	1	A-3rd	6.png
74.0	1	C-1st	1.png
76.0	1	C-2nd	4.png
80.0	1	C-3rd	2.png
82.0	1	A-1st	9.png
86.0	1	A-2nd	3.png
88.0	1	A-3rd	6.png
96.0	1	D-3rd	8.png
100.0	1	B-1st	7.png
102.0	1	B-2nd	12.png
104.0	1	B-3rd	5.png
106.0	1	C-1st	1.png
108.0	1	C-2nd	4.png
114.0	1	C-3rd	2.png
120.0	1	B-1st	7.png
122.0	1	B-2nd	12.png
126.0	1	B-3rd	5.png
134.0	1	A-2nd	3.png
136.0	1	A-3rd	6.png
140.0	1	D-1st	10.png
146.0	1	D-2nd	11.png
150.0	1	D-3rd	8.png
152.0	1	A-1st	9.png
154.0	1	A-2nd	3.png
156.0	1	A-3rd	6.png
160.0	1	C-1st	1.png
162.0	1	C-2nd	4.png
164.0	1	C-3rd	2.png
166.0	1	B-1st	7.png
168.0	1	B-2nd	12.png
170.0	1	B-3rd	5.png
176.0	1	D-1st	10.png
182.0	1	D-2nd	11.png
184.0	1	D-3rd	8.png
192.0	1	A-2nd	3.png
196.0	1	A-3rd	6.png
198.0	1	C-1st	1.png
200.0	1	C-2nd	4.png
204.0	1	C-3rd	2.png
208.0	1	D-1st	10.png
210.0	1	D-2nd	11.png
216.0	1	B-1st	7.png
218.0	1	B-2nd	12.png
222.0	1	B-3rd	5.png
