onset	duration	trial_type	stim_file
0.0	3.0	C-1st	1.png
12.0	3.0	B-1st	7.png
36.0	3.0	A-1st	9.png
48.0	3.0	C-3rd	2.png
60.0	3.0	D-3rd	8.png
72.0	3.0	B-2nd	12.png
84.0	3.0	D-2nd	11.png
96.0	3.0	A-2nd	3.png
108.0	3.0	D-1st	10.png
120.0	3.0	C-2nd	4.png
132.0	3.0	B-3rd	5.png
144.0	3.0	B-1st	7.png
156.0	3.0	A-1st	9.png
168.0	3.0	D-1st	10.png
180.0	3.0	B-2nd	12.png
192.0	3.0	C-1st	1.png
204.0	3.0	B-3rd	5.png
216.0	3.0	C-2nd	4.png
240.0	3.0	A-3rd	6.png
252.0	3.0	D-2nd	11.png
264.0	3.0	A-2nd	3.png
276.0	3.0	C-3rd	2.png
288.0	3.0	D-2nd	11.png
300.0	3.0	A-3rd	6.png
312.0	3.0	A-2nd	3.png
324.0	3.0	B-3rd	5.png
336.0	3.0	A-1st	9.png
348.0	3.0	B-1st	7.png
360.0	3.0	C-3rd	2.png
384.0	3.0	B-2nd	12.png
396.0	3.0	C-1st	1.png
408.0	3.0	D-3rd	8.png
420.0	3.0	C-2nd	4.png
