onset	duration	trial_type	stim_file
0.0	1	A-1st	9.png
2.0	1	A-2nd	3.png
8.0	1	A-3rd	6.png
12.0	1	C-2nd	4.png
14.0	1	C-3rd	2.png
18.0	1	B-1st	7.png
20.0	1	B-2nd	12.png
22.0	1	B-3rd	5.png
26.0	1	D-1st	10.png
30.0	1	D-2nd	11.png
32.0	1	D-3rd	8.png
34.0	1	C-1st	1.png
40.0	1	C-2nd	4.png
44.0	1	B-1st	7.png
50.0	1	B-2nd	12.png
52.0	1	B-3rd	5.png
56.0	1	D-1st	10.png
58.0	1	D-2nd	11.png
62.0	1	D-3rd	8.png
66.0	1	A-1st	9.png
70.0	1	A-2nd	3.png
74.0	1	A-3rd	6.png
76.0	1	C-1st	1.png
78.0	1	C-2nd	4.png
80.0	1	C-3rd	2.png
82.0	1	D-1st	10.png
88.0	1	D-3rd	8.png
90.0	1	A-1st	9.png
92.0	1	A-2nd	3.png
94.0	1	A-3rd	6.png
96.0	1	B-1st	7.png
102.0	1	B-2nd	12.png
108.0	1	B-3rd	5.png
110.0	1	A-1st	9.png
112.0	1	A-2nd	3.png
114.0	1	A-3rd	6.png
120.0	1	D-2nd	11.png
124.0	1	D-3rd	8.png
128.0	1	C-2nd	4.png
132.0	1	C-3rd	2.png
134.0	1	B-1st	7.png
136.0	1	B-2nd	12.png
138.0	1	B-3rd	5.png
144.0	1	A-1st	9.png
148.0	1	A-2nd	3.png
150.0	1	A-3rd	6.png
154.0	1	B-1st	7.png
156.0	1	B-2nd	12.png
160.0	1	B-3rd	5.png
166.0	1	C-1st	1.png
174.0	1	C-3rd	2.png
176.0	1	D-1st	10.png
180.0	1	D-2nd	11.png
182.0	1	D-3rd	8.png
186.0	1	C-1st	1.png
192.0	1	C-2nd	4.png
198.0	1	C-3rd	2.png
200.0	1	A-1st	9.png
206.0	1	A-2nd	3.png
208.0	1	A-3rd	6.png
212.0	1	D-2nd	11.png
216.0	1	D-3rd	8.png
218.0	1	B-1st	7.png
220.0	1	B-2nd	12.png
222.0	1	B-3rd	5.png
