onset	duration	trial_type	stim_file
0.0	1	A-1st	9.png
2.0	1	A-2nd	3.png
8.0	1	A-3rd	6.png
10.0	1	C-1st	1.png
14.0	1	C-2nd	4.png
18.0	1	C-3rd	2.png
20.0	1	B-1st	7.png
24.0	1	B-3rd	5.png
30.0	1	D-1st	10.png
36.0	1	D-2nd	11.png
38.0	1	D-3rd	8.png
42.0	1	B-1st	7.png
44.0	1	B-2nd	12.png
48.0	1	A-1st	9.png
52.0	1	A-2nd	3.png
54.0	1	A-3rd	6.png
58.0	1	D-1st	10.png
62.0	1	D-2nd	11.png
64.0	1	D-3rd	8.png
66.0	1	C-1st	1.png
68.0	1	C-2nd	4.png
74.0	1	C-3rd	2.png
76.0	1	D-1st	10.png
78.0	1	D-2nd	11.png
80.0	1	D-3rd	8.png
82.0	1	C-1st	1.png
86.0	1	C-3rd	2.png
92.0	1	A-1st	9.png
94.0	1	A-2nd	3.png
98.0	1	A-3rd	6.png
102.0	1	B-1st	7.png
104.0	1	B-2nd	12.png
108.0	1	B-3rd	5.png
110.0	1	D-1st	10.png
112.0	1	D-2nd	11.png
116.0	1	D-3rd	8.png
120.0	1	B-1st	7.png
124.0	1	B-3rd	5.png
126.0	1	C-1st	1.png
128.0	1	C-2nd	4.png
130.0	1	C-3rd	2.png
132.0	1	A-1st	9.png
138.0	1	A-3rd	6.png
144.0	1	D-1st	10.png
148.0	1	D-2nd	11.png
150.0	1	D-3rd	8.png
156.0	1	C-1st	1.png
158.0	1	C-2nd	4.png
160.0	1	C-3rd	2.png
164.0	1	B-1st	7.png
166.0	1	B-2nd	12.png
168.0	1	B-3rd	5.png
178.0	1	A-2nd	3.png
180.0	1	A-3rd	6.png
184.0	1	B-1st	7.png
186.0	1	B-2nd	12.png
188.0	1	B-3rd	5.png
192.0	1	D-1st	10.png
196.0	1	D-2nd	11.png
198.0	1	D-3rd	8.png
202.0	1	C-2nd	4.png
206.0	1	C-3rd	2.png
212.0	1	A-1st	9.png
216.0	1	A-2nd	3.png
222.0	1	A-3rd	6.png
