onset	duration	trial_type	stim_file
0.0	1.0	B-1st	8.png
2.0	1.0	B-2nd	6.png
6.0	1.0	B-3rd	5.png
10.0	1.0	A-1st	12.png
12.0	1.0	A-2nd	7.png
16.0	1.0	C-1st	3.png
18.0	1.0	C-2nd	10.png
20.0	1.0	C-3rd	11.png
22.0	1.0	D-1st	9.png
24.0	1.0	D-2nd	2.png
26.0	1.0	D-3rd	1.png
28.0	1.0	A-1st	12.png
30.0	1.0	A-2nd	7.png
36.0	1.0	B-1st	8.png
38.0	1.0	B-2nd	6.png
40.0	1.0	B-3rd	5.png
42.0	1.0	D-1st	9.png
44.0	1.0	D-2nd	2.png
48.0	1.0	D-3rd	1.png
52.0	1.0	C-1st	3.png
58.0	1.0	C-2nd	10.png
62.0	1.0	C-3rd	11.png
68.0	1.0	A-1st	12.png
70.0	1.0	A-2nd	7.png
74.0	1.0	A-3rd	4.png
78.0	1.0	B-2nd	6.png
80.0	1.0	B-3rd	5.png
84.0	1.0	C-1st	3.png
86.0	1.0	C-2nd	10.png
88.0	1.0	C-3rd	11.png
90.0	1.0	D-1st	9.png
92.0	1.0	D-2nd	2.png
98.0	1.0	D-3rd	1.png
100.0	1.0	C-1st	3.png
106.0	1.0	C-3rd	11.png
110.0	1.0	A-1st	12.png
114.0	1.0	A-2nd	7.png
116.0	1.0	A-3rd	4.png
122.0	1.0	D-1st	9.png
126.0	1.0	D-2nd	2.png
130.0	1.0	D-3rd	1.png
134.0	1.0	B-1st	8.png
138.0	1.0	B-3rd	5.png
140.0	1.0	A-1st	12.png
142.0	1.0	A-2nd	7.png
144.0	1.0	A-3rd	4.png
146.0	1.0	D-1st	9.png
152.0	1.0	D-2nd	2.png
158.0	1.0	D-3rd	1.png
162.0	1.0	C-1st	3.png
168.0	1.0	C-2nd	10.png
174.0	1.0	C-3rd	11.png
180.0	1.0	B-2nd	6.png
182.0	1.0	B-3rd	5.png
184.0	1.0	A-1st	12.png
186.0	1.0	A-2nd	7.png
188.0	1.0	A-3rd	4.png
192.0	1.0	B-1st	8.png
194.0	1.0	B-2nd	6.png
200.0	1.0	B-3rd	5.png
202.0	1.0	C-1st	3.png
210.0	1.0	C-3rd	11.png
214.0	1.0	D-1st	9.png
218.0	1.0	D-2nd	2.png
222.0	1.0	D-3rd	1.png
