onset	duration	trial_type	stim_file
1.0	1	B-1st	8.png
4.0	1	B-2nd	6.png
6.0	1	B-3rd	5.png
10.0	1	C-1st	3.png
16.0	1	C-3rd	11.png
20.0	1	D-1st	9.png
22.0	1	D-2nd	2.png
24.0	1	D-3rd	1.png
28.0	1	A-1st	12.png
30.0	1	A-2nd	7.png
32.0	1	A-3rd	4.png
34.0	1	C-1st	3.png
40.0	1	C-2nd	10.png
42.0	1	C-3rd	11.png
48.0	1	A-1st	12.png
58.0	1	A-3rd	4.png
60.0	1	B-1st	8.png
62.0	1	B-2nd	6.png
64.0	1	B-3rd	5.png
66.0	1	D-1st	9.png
74.0	1	D-3rd	1.png
76.0	1	C-1st	3.png
78.0	1	C-2nd	10.png
82.0	1	C-3rd	11.png
88.0	1	B-1st	8.png
90.0	1	B-2nd	6.png
94.0	1	B-3rd	5.png
96.0	1	D-1st	9.png
98.0	1	D-2nd	2.png
100.0	1	D-3rd	1.png
106.0	1	A-1st	12.png
112.0	1	A-2nd	7.png
114.0	1	A-3rd	4.png
116.0	1	D-1st	9.png
122.0	1	D-2nd	2.png
128.0	1	D-3rd	1.png
136.0	1	A-2nd	7.png
140.0	1	A-3rd	4.png
142.0	1	B-1st	8.png
144.0	1	B-2nd	6.png
146.0	1	B-3rd	5.png
148.0	1	C-1st	3.png
150.0	1	C-2nd	10.png
152.0	1	C-3rd	11.png
158.0	1	A-2nd	7.png
162.0	1	A-3rd	4.png
164.0	1	C-1st	3.png
166.0	1	C-2nd	10.png
168.0	1	C-3rd	11.png
170.0	1	D-1st	9.png
174.0	1	D-2nd	2.png
178.0	1	B-1st	8.png
182.0	1	B-2nd	6.png
184.0	1	B-3rd	5.png
186.0	1	C-1st	3.png
192.0	1	C-2nd	10.png
196.0	1	C-3rd	11.png
198.0	1	D-1st	9.png
200.0	1	D-2nd	2.png
204.0	1	D-3rd	1.png
208.0	1	A-1st	12.png
212.0	1	A-2nd	7.png
218.0	1	B-1st	8.png
220.0	1	B-2nd	6.png
222.0	1	B-3rd	5.png
