onset	duration	trial_type	stim_file
0.0	1.0	A-1st	12.png
6.0	1.0	A-2nd	7.png
10.0	1.0	A-3rd	4.png
12.0	1.0	D-1st	9.png
14.0	1.0	D-2nd	2.png
16.0	1.0	D-3rd	1.png
18.0	1.0	C-1st	3.png
20.0	1.0	C-2nd	10.png
22.0	1.0	C-3rd	11.png
26.0	1.0	B-1st	8.png
32.0	1.0	B-3rd	5.png
44.0	1.0	A-2nd	7.png
46.0	1.0	A-3rd	4.png
50.0	1.0	B-1st	8.png
52.0	1.0	B-2nd	6.png
54.0	1.0	B-3rd	5.png
58.0	1.0	C-1st	3.png
60.0	1.0	C-2nd	10.png
62.0	1.0	C-3rd	11.png
66.0	1.0	D-1st	9.png
68.0	1.0	D-2nd	2.png
72.0	1.0	D-3rd	1.png
78.0	1.0	C-1st	3.png
84.0	1.0	C-2nd	10.png
86.0	1.0	C-3rd	11.png
88.0	1.0	B-1st	8.png
92.0	1.0	B-3rd	5.png
96.0	1.0	D-1st	9.png
98.0	1.0	D-2nd	2.png
102.0	1.0	D-3rd	1.png
104.0	1.0	A-1st	12.png
106.0	1.0	A-2nd	7.png
108.0	1.0	A-3rd	4.png
114.0	1.0	C-1st	3.png
118.0	1.0	C-3rd	11.png
124.0	1.0	D-1st	9.png
126.0	1.0	D-2nd	2.png
130.0	1.0	D-3rd	1.png
132.0	1.0	A-1st	12.png
136.0	1.0	A-2nd	7.png
142.0	1.0	B-1st	8.png
144.0	1.0	B-2nd	6.png
146.0	1.0	B-3rd	5.png
150.0	1.0	A-1st	12.png
152.0	1.0	A-2nd	7.png
158.0	1.0	A-3rd	4.png
160.0	1.0	D-1st	9.png
164.0	1.0	D-2nd	2.png
166.0	1.0	D-3rd	1.png
170.0	1.0	B-1st	8.png
176.0	1.0	B-3rd	5.png
178.0	1.0	C-1st	3.png
184.0	1.0	C-2nd	10.png
190.0	1.0	C-3rd	11.png
194.0	1.0	B-1st	8.png
196.0	1.0	B-2nd	6.png
198.0	1.0	B-3rd	5.png
200.0	1.0	D-1st	9.png
202.0	1.0	D-2nd	2.png
206.0	1.0	D-3rd	1.png
208.0	1.0	A-1st	12.png
210.0	1.0	A-2nd	7.png
214.0	1.0	A-3rd	4.png
216.0	1.0	C-1st	3.png
222.0	1.0	C-3rd	11.png
