onset	duration	trial_type	stim_file
0.0	1	A-1st	12.png
2.0	1	A-2nd	7.png
4.0	1	A-3rd	4.png
6.0	1	B-1st	8.png
8.0	1	B-2nd	6.png
10.0	1	B-3rd	5.png
12.0	1	D-1st	9.png
14.0	1	D-2nd	2.png
18.0	1	D-3rd	1.png
24.0	1	C-2nd	10.png
30.0	1	C-3rd	11.png
32.0	1	A-1st	12.png
34.0	1	A-2nd	7.png
40.0	1	A-3rd	4.png
42.0	1	D-1st	9.png
46.0	1	D-2nd	2.png
52.0	1	B-1st	8.png
58.0	1	B-2nd	6.png
60.0	1	B-3rd	5.png
62.0	1	C-1st	3.png
68.0	1	C-2nd	10.png
70.0	1	C-3rd	11.png
72.0	1	B-1st	8.png
74.0	1	B-2nd	6.png
78.0	1	B-3rd	5.png
84.0	1	C-1st	3.png
86.0	1	C-2nd	10.png
90.0	1	C-3rd	11.png
96.0	1	D-2nd	2.png
100.0	1	D-3rd	1.png
104.0	1	A-1st	12.png
106.0	1	A-2nd	7.png
108.0	1	A-3rd	4.png
114.0	1	B-2nd	6.png
116.0	1	B-3rd	5.png
120.0	1	A-1st	12.png
124.0	1	A-2nd	7.png
126.0	1	A-3rd	4.png
128.0	1	D-1st	9.png
136.0	1	D-3rd	1.png
138.0	1	C-1st	3.png
144.0	1	C-2nd	10.png
146.0	1	C-3rd	11.png
148.0	1	D-1st	9.png
150.0	1	D-2nd	2.png
152.0	1	D-3rd	1.png
156.0	1	C-1st	3.png
158.0	1	C-2nd	10.png
160.0	1	C-3rd	11.png
166.0	1	A-1st	12.png
172.0	1	A-2nd	7.png
174.0	1	A-3rd	4.png
176.0	1	B-1st	8.png
182.0	1	B-3rd	5.png
188.0	1	A-1st	12.png
192.0	1	A-2nd	7.png
194.0	1	A-3rd	4.png
198.0	1	C-1st	3.png
200.0	1	C-2nd	10.png
202.0	1	C-3rd	11.png
204.0	1	D-1st	9.png
214.0	1	D-3rd	1.png
216.0	1	B-1st	8.png
218.0	1	B-2nd	6.png
222.0	1	B-3rd	5.png
