onset	duration	trial_type	stim_file
0.0	1.0	A-1st	12.png
2.0	1.0	A-2nd	7.png
4.0	1.0	A-3rd	4.png
10.0	1.0	D-1st	9.png
12.0	1.0	D-2nd	2.png
14.0	1.0	D-3rd	1.png
18.0	1.0	C-2nd	10.png
24.0	1.0	C-3rd	11.png
28.0	1.0	B-1st	8.png
32.0	1.0	B-2nd	6.png
36.0	1.0	B-3rd	5.png
40.0	1.0	D-2nd	2.png
44.0	1.0	D-3rd	1.png
46.0	1.0	A-1st	12.png
48.0	1.0	A-2nd	7.png
52.0	1.0	A-3rd	4.png
54.0	1.0	C-1st	3.png
58.0	1.0	C-2nd	10.png
60.0	1.0	C-3rd	11.png
62.0	1.0	B-1st	8.png
64.0	1.0	B-2nd	6.png
72.0	1.0	A-1st	12.png
76.0	1.0	A-2nd	7.png
78.0	1.0	A-3rd	4.png
82.0	1.0	C-1st	3.png
84.0	1.0	C-2nd	10.png
86.0	1.0	C-3rd	11.png
92.0	1.0	B-1st	8.png
94.0	1.0	B-2nd	6.png
96.0	1.0	B-3rd	5.png
100.0	1.0	D-1st	9.png
102.0	1.0	D-2nd	2.png
108.0	1.0	D-3rd	1.png
112.0	1.0	B-1st	8.png
114.0	1.0	B-2nd	6.png
118.0	1.0	A-1st	12.png
120.0	1.0	A-2nd	7.png
126.0	1.0	A-3rd	4.png
128.0	1.0	D-1st	9.png
130.0	1.0	D-2nd	2.png
134.0	1.0	D-3rd	1.png
136.0	1.0	C-1st	3.png
138.0	1.0	C-2nd	10.png
140.0	1.0	C-3rd	11.png
144.0	1.0	B-1st	8.png
156.0	1.0	B-3rd	5.png
158.0	1.0	D-1st	9.png
162.0	1.0	D-2nd	2.png
166.0	1.0	D-3rd	1.png
168.0	1.0	C-1st	3.png
170.0	1.0	C-2nd	10.png
172.0	1.0	C-3rd	11.png
178.0	1.0	A-1st	12.png
186.0	1.0	A-3rd	4.png
192.0	1.0	C-1st	3.png
194.0	1.0	C-2nd	10.png
196.0	1.0	C-3rd	11.png
200.0	1.0	D-1st	9.png
206.0	1.0	D-3rd	1.png
208.0	1.0	A-1st	12.png
212.0	1.0	A-2nd	7.png
214.0	1.0	A-3rd	4.png
218.0	1.0	B-1st	8.png
220.0	1.0	B-2nd	6.png
222.0	1.0	B-3rd	5.png
