onset	duration	trial_type	stim_file
0.0	1	B-1st	3.png
2.0	1	B-2nd	2.png
6.0	1	B-3rd	10.png
12.0	1	C-1st	1.png
16.0	1	C-2nd	9.png
18.0	1	C-3rd	7.png
24.0	1	D-1st	5.png
26.0	1	D-2nd	6.png
30.0	1	D-3rd	4.png
34.0	1	A-1st	12.png
40.0	1	A-2nd	11.png
42.0	1	A-3rd	8.png
48.0	1	B-1st	3.png
52.0	1	B-2nd	2.png
54.0	1	B-3rd	10.png
56.0	1	C-1st	1.png
58.0	1	C-2nd	9.png
60.0	1	C-3rd	7.png
62.0	1	D-1st	5.png
66.0	1	D-2nd	6.png
68.0	1	D-3rd	4.png
72.0	1	A-1st	12.png
74.0	1	A-2nd	11.png
76.0	1	A-3rd	8.png
82.0	1	D-1st	5.png
84.0	1	D-2nd	6.png
86.0	1	D-3rd	4.png
88.0	1	C-1st	1.png
90.0	1	C-2nd	9.png
92.0	1	C-3rd	7.png
94.0	1	B-1st	3.png
96.0	1	B-2nd	2.png
98.0	1	B-3rd	10.png
100.0	1	A-1st	12.png
104.0	1	A-2nd	11.png
108.0	1	A-3rd	8.png
110.0	1	D-1st	5.png
114.0	1	D-2nd	6.png
120.0	1	D-3rd	4.png
124.0	1	A-1st	12.png
126.0	1	A-2nd	11.png
128.0	1	A-3rd	8.png
132.0	1	B-1st	3.png
134.0	1	B-2nd	2.png
136.0	1	B-3rd	10.png
138.0	1	C-1st	1.png
140.0	1	C-2nd	9.png
144.0	1	C-3rd	7.png
146.0	1	B-1st	3.png
148.0	1	B-2nd	2.png
152.0	1	B-3rd	10.png
154.0	1	C-1st	1.png
156.0	1	C-2nd	9.png
158.0	1	C-3rd	7.png
160.0	1	A-1st	12.png
164.0	1	A-2nd	11.png
166.0	1	A-3rd	8.png
170.0	1	D-1st	5.png
176.0	1	D-2nd	6.png
180.0	1	D-3rd	4.png
182.0	1	A-1st	12.png
184.0	1	A-2nd	11.png
186.0	1	A-3rd	8.png
190.0	1	C-1st	1.png
192.0	1	C-2nd	9.png
198.0	1	C-3rd	7.png
204.0	1	B-1st	3.png
210.0	1	B-2nd	2.png
212.0	1	B-3rd	10.png
216.0	1	D-1st	5.png
220.0	1	D-2nd	6.png
222.0	1	D-3rd	4.png
