onset	duration	trial_type	stim_file
0.0	1.0	C-1st	1.png
2.0	1.0	C-2nd	9.png
4.0	1.0	C-3rd	7.png
6.0	1.0	D-1st	5.png
10.0	1.0	D-3rd	4.png
12.0	1.0	B-1st	3.png
14.0	1.0	B-2nd	2.png
18.0	1.0	B-3rd	10.png
22.0	1.0	A-1st	12.png
24.0	1.0	A-2nd	11.png
30.0	1.0	A-3rd	8.png
32.0	1.0	D-1st	5.png
36.0	1.0	D-2nd	6.png
44.0	1.0	A-1st	12.png
46.0	1.0	A-2nd	11.png
50.0	1.0	A-3rd	8.png
54.0	1.0	B-1st	3.png
58.0	1.0	B-2nd	2.png
60.0	1.0	B-3rd	10.png
62.0	1.0	C-1st	1.png
64.0	1.0	C-2nd	9.png
66.0	1.0	C-3rd	7.png
74.0	1.0	A-2nd	11.png
76.0	1.0	A-3rd	8.png
78.0	1.0	B-1st	3.png
82.0	1.0	B-2nd	2.png
84.0	1.0	B-3rd	10.png
86.0	1.0	C-1st	1.png
88.0	1.0	C-2nd	9.png
90.0	1.0	C-3rd	7.png
94.0	1.0	D-1st	5.png
96.0	1.0	D-2nd	6.png
98.0	1.0	D-3rd	4.png
100.0	1.0	B-1st	3.png
106.0	1.0	B-2nd	2.png
110.0	1.0	B-3rd	10.png
112.0	1.0	C-1st	1.png
118.0	1.0	C-3rd	7.png
120.0	1.0	D-1st	5.png
124.0	1.0	D-2nd	6.png
130.0	1.0	A-1st	12.png
136.0	1.0	A-2nd	11.png
140.0	1.0	A-3rd	8.png
144.0	1.0	D-1st	5.png
148.0	1.0	D-2nd	6.png
150.0	1.0	D-3rd	4.png
154.0	1.0	C-1st	1.png
156.0	1.0	C-2nd	9.png
160.0	1.0	C-3rd	7.png
162.0	1.0	B-1st	3.png
168.0	1.0	B-2nd	2.png
174.0	1.0	B-3rd	10.png
180.0	1.0	A-1st	12.png
182.0	1.0	A-2nd	11.png
184.0	1.0	A-3rd	8.png
186.0	1.0	D-1st	5.png
196.0	1.0	C-1st	1.png
198.0	1.0	C-2nd	9.png
204.0	1.0	C-3rd	7.png
206.0	1.0	B-1st	3.png
212.0	1.0	B-2nd	2.png
214.0	1.0	B-3rd	10.png
216.0	1.0	A-1st	12.png
218.0	1.0	A-2nd	11.png
222.0	1.0	A-3rd	8.png
