onset	duration	trial_type	stim_file
1.0	1	A-1st	7.png
2.0	1	A-2nd	8.png
8.0	1	A-3rd	9.png
10.0	1	C-1st	10.png
14.0	1	C-2nd	6.png
20.0	1	C-3rd	11.png
22.0	1	B-1st	1.png
24.0	1	B-2nd	5.png
30.0	1	B-3rd	4.png
32.0	1	D-1st	3.png
34.0	1	D-2nd	2.png
36.0	1	D-3rd	12.png
40.0	1	C-1st	10.png
42.0	1	C-2nd	6.png
44.0	1	C-3rd	11.png
50.0	1	A-1st	7.png
54.0	1	A-2nd	8.png
56.0	1	A-3rd	9.png
58.0	1	D-1st	3.png
60.0	1	D-2nd	2.png
62.0	1	D-3rd	12.png
64.0	1	B-1st	1.png
68.0	1	B-2nd	5.png
70.0	1	B-3rd	4.png
74.0	1	A-1st	7.png
76.0	1	A-2nd	8.png
78.0	1	A-3rd	9.png
80.0	1	C-1st	10.png
82.0	1	C-2nd	6.png
84.0	1	C-3rd	11.png
86.0	1	D-1st	3.png
88.0	1	D-2nd	2.png
92.0	1	D-3rd	12.png
96.0	1	B-1st	1.png
98.0	1	B-2nd	5.png
100.0	1	B-3rd	4.png
104.0	1	C-1st	10.png
106.0	1	C-2nd	6.png
108.0	1	C-3rd	11.png
110.0	1	A-1st	7.png
112.0	1	A-2nd	8.png
116.0	1	A-3rd	9.png
120.0	1	B-1st	1.png
122.0	1	B-2nd	5.png
126.0	1	B-3rd	4.png
130.0	1	D-1st	3.png
134.0	1	D-2nd	2.png
140.0	1	D-3rd	12.png
142.0	1	B-1st	1.png
146.0	1	B-2nd	5.png
148.0	1	B-3rd	4.png
154.0	1	A-1st	7.png
156.0	1	A-2nd	8.png
160.0	1	A-3rd	9.png
166.0	1	C-1st	10.png
172.0	1	C-2nd	6.png
174.0	1	C-3rd	11.png
180.0	1	D-1st	3.png
182.0	1	D-2nd	2.png
184.0	1	D-3rd	12.png
188.0	1	A-1st	7.png
192.0	1	A-2nd	8.png
194.0	1	A-3rd	9.png
196.0	1	B-1st	1.png
198.0	1	B-2nd	5.png
200.0	1	B-3rd	4.png
204.0	1	D-1st	3.png
206.0	1	D-2nd	2.png
208.0	1	D-3rd	12.png
212.0	1	C-1st	10.png
216.0	1	C-2nd	6.png
222.0	1	C-3rd	11.png
