onset	duration	trial_type	stim_file
1.0	1	D-3rd	12.png
2.0	1	C-2nd	8.png
8.0	1	A-1st	11.png
10.0	1	C-1st	2.png
12.0	1	A-2nd	10.png
14.0	1	B-2nd	4.png
18.0	1	D-1st	7.png
20.0	1	C-3rd	9.png
24.0	1	B-3rd	5.png
26.0	1	B-1st	3.png
30.0	1	D-2nd	6.png
32.0	1	A-3rd	1.png
36.0	1	C-2nd	8.png
40.0	1	B-2nd	4.png
44.0	1	C-3rd	9.png
46.0	1	B-1st	3.png
48.0	1	A-3rd	1.png
54.0	1	B-3rd	5.png
56.0	1	A-1st	11.png
60.0	1	D-2nd	6.png
62.0	1	C-1st	2.png
64.0	1	D-1st	7.png
66.0	1	D-3rd	12.png
70.0	1	A-2nd	10.png
72.0	1	A-3rd	1.png
74.0	1	B-1st	3.png
80.0	1	C-3rd	9.png
86.0	1	B-3rd	5.png
92.0	1	B-2nd	4.png
96.0	1	D-1st	7.png
98.0	1	D-3rd	12.png
100.0	1	C-2nd	8.png
104.0	1	D-2nd	6.png
106.0	1	C-1st	2.png
108.0	1	A-1st	11.png
110.0	1	A-2nd	10.png
