onset	duration	trial_type	stim_file
1.0	1	B-1st	3.png
2.0	1	B-2nd	4.png
6.0	1	B-3rd	5.png
8.0	1	A-1st	11.png
10.0	1	A-2nd	10.png
16.0	1	A-3rd	1.png
20.0	1	D-1st	7.png
24.0	1	D-2nd	6.png
26.0	1	D-3rd	12.png
28.0	1	C-1st	2.png
34.0	1	C-2nd	8.png
36.0	1	C-3rd	9.png
42.0	1	A-1st	11.png
44.0	1	A-2nd	10.png
48.0	1	A-3rd	1.png
50.0	1	D-1st	7.png
52.0	1	D-2nd	6.png
58.0	1	D-3rd	12.png
60.0	1	B-1st	3.png
64.0	1	B-2nd	4.png
66.0	1	B-3rd	5.png
68.0	1	C-1st	2.png
72.0	1	C-2nd	8.png
78.0	1	C-3rd	9.png
80.0	1	A-1st	11.png
84.0	1	A-2nd	10.png
86.0	1	A-3rd	1.png
90.0	1	B-1st	3.png
92.0	1	B-2nd	4.png
94.0	1	B-3rd	5.png
100.0	1	D-1st	7.png
102.0	1	D-2nd	6.png
106.0	1	D-3rd	12.png
108.0	1	C-1st	2.png
110.0	1	C-2nd	8.png
112.0	1	C-3rd	9.png
114.0	1	B-1st	3.png
118.0	1	B-2nd	4.png
122.0	1	B-3rd	5.png
126.0	1	D-1st	7.png
130.0	1	D-2nd	6.png
134.0	1	D-3rd	12.png
136.0	1	A-1st	11.png
142.0	1	A-2nd	10.png
144.0	1	A-3rd	1.png
146.0	1	C-1st	2.png
148.0	1	C-2nd	8.png
152.0	1	C-3rd	9.png
158.0	1	D-1st	7.png
160.0	1	D-2nd	6.png
164.0	1	D-3rd	12.png
166.0	1	B-1st	3.png
168.0	1	B-2nd	4.png
172.0	1	B-3rd	5.png
174.0	1	A-1st	11.png
176.0	1	A-2nd	10.png
178.0	1	A-3rd	1.png
180.0	1	C-1st	2.png
184.0	1	C-2nd	8.png
186.0	1	C-3rd	9.png
188.0	1	D-1st	7.png
190.0	1	D-2nd	6.png
196.0	1	D-3rd	12.png
200.0	1	C-1st	2.png
202.0	1	C-2nd	8.png
204.0	1	C-3rd	9.png
206.0	1	A-1st	11.png
212.0	1	A-2nd	10.png
214.0	1	A-3rd	1.png
218.0	1	B-1st	3.png
220.0	1	B-2nd	4.png
222.0	1	B-3rd	5.png
