onset	duration	trial_type	stim_file
1.0	1	D-1st	7.png
2.0	1	D-2nd	6.png
4.0	1	D-3rd	12.png
10.0	1	C-1st	2.png
12.0	1	C-2nd	8.png
14.0	1	C-3rd	9.png
16.0	1	A-1st	11.png
18.0	1	A-2nd	10.png
20.0	1	A-3rd	1.png
24.0	1	B-1st	3.png
28.0	1	B-2nd	4.png
30.0	1	B-3rd	5.png
34.0	1	C-1st	2.png
36.0	1	C-2nd	8.png
38.0	1	C-3rd	9.png
40.0	1	A-1st	11.png
42.0	1	A-2nd	10.png
44.0	1	A-3rd	1.png
50.0	1	B-1st	3.png
56.0	1	B-2nd	4.png
60.0	1	B-3rd	5.png
62.0	1	D-1st	7.png
66.0	1	D-2nd	6.png
70.0	1	D-3rd	12.png
76.0	1	A-1st	11.png
82.0	1	A-2nd	10.png
86.0	1	A-3rd	1.png
88.0	1	D-1st	7.png
90.0	1	D-2nd	6.png
94.0	1	D-3rd	12.png
100.0	1	B-1st	3.png
102.0	1	B-2nd	4.png
104.0	1	B-3rd	5.png
106.0	1	C-1st	2.png
108.0	1	C-2nd	8.png
110.0	1	C-3rd	9.png
116.0	1	D-1st	7.png
118.0	1	D-2nd	6.png
122.0	1	D-3rd	12.png
124.0	1	C-1st	2.png
128.0	1	C-2nd	8.png
130.0	1	C-3rd	9.png
134.0	1	A-1st	11.png
138.0	1	A-2nd	10.png
140.0	1	A-3rd	1.png
144.0	1	B-1st	3.png
146.0	1	B-2nd	4.png
150.0	1	B-3rd	5.png
152.0	1	C-1st	2.png
156.0	1	C-2nd	8.png
158.0	1	C-3rd	9.png
164.0	1	D-1st	7.png
170.0	1	D-2nd	6.png
174.0	1	D-3rd	12.png
176.0	1	B-1st	3.png
180.0	1	B-2nd	4.png
182.0	1	B-3rd	5.png
184.0	1	A-1st	11.png
190.0	1	A-2nd	10.png
192.0	1	A-3rd	1.png
194.0	1	C-1st	2.png
198.0	1	C-2nd	8.png
200.0	1	C-3rd	9.png
202.0	1	A-1st	11.png
204.0	1	A-2nd	10.png
208.0	1	A-3rd	1.png
210.0	1	D-1st	7.png
212.0	1	D-2nd	6.png
214.0	1	D-3rd	12.png
216.0	1	B-1st	3.png
218.0	1	B-2nd	4.png
222.0	1	B-3rd	5.png
