onset	duration	trial_type	stim_file
1.0	1	D-1st	2.png
2.0	1	D-2nd	10.png
4.0	1	D-3rd	8.png
6.0	1	A-1st	4.png
10.0	1	A-2nd	1.png
14.0	1	A-3rd	6.png
20.0	1	B-1st	5.png
22.0	1	B-2nd	7.png
24.0	1	B-3rd	12.png
26.0	1	C-1st	11.png
28.0	1	C-2nd	3.png
32.0	1	C-3rd	9.png
36.0	1	B-1st	5.png
40.0	1	B-2nd	7.png
42.0	1	B-3rd	12.png
44.0	1	C-1st	11.png
46.0	1	C-2nd	3.png
52.0	1	C-3rd	9.png
56.0	1	A-1st	4.png
58.0	1	A-2nd	1.png
62.0	1	A-3rd	6.png
64.0	1	D-1st	2.png
66.0	1	D-2nd	10.png
72.0	1	D-3rd	8.png
74.0	1	B-1st	5.png
78.0	1	B-2nd	7.png
80.0	1	B-3rd	12.png
86.0	1	A-1st	4.png
90.0	1	A-2nd	1.png
96.0	1	A-3rd	6.png
98.0	1	C-1st	11.png
100.0	1	C-2nd	3.png
102.0	1	C-3rd	9.png
108.0	1	D-1st	2.png
110.0	1	D-2nd	10.png
112.0	1	D-3rd	8.png
116.0	1	A-1st	4.png
118.0	1	A-2nd	1.png
120.0	1	A-3rd	6.png
122.0	1	C-1st	11.png
128.0	1	C-2nd	3.png
130.0	1	C-3rd	9.png
132.0	1	B-1st	5.png
134.0	1	B-2nd	7.png
136.0	1	B-3rd	12.png
138.0	1	D-1st	2.png
140.0	1	D-2nd	10.png
144.0	1	D-3rd	8.png
148.0	1	A-1st	4.png
150.0	1	A-2nd	1.png
152.0	1	A-3rd	6.png
154.0	1	D-1st	2.png
158.0	1	D-2nd	10.png
162.0	1	D-3rd	8.png
168.0	1	C-1st	11.png
172.0	1	C-2nd	3.png
176.0	1	C-3rd	9.png
178.0	1	B-1st	5.png
180.0	1	B-2nd	7.png
182.0	1	B-3rd	12.png
184.0	1	D-1st	2.png
188.0	1	D-2nd	10.png
194.0	1	D-3rd	8.png
200.0	1	A-1st	4.png
204.0	1	A-2nd	1.png
208.0	1	A-3rd	6.png
210.0	1	C-1st	11.png
214.0	1	C-2nd	3.png
216.0	1	C-3rd	9.png
218.0	1	B-1st	5.png
220.0	1	B-2nd	7.png
222.0	1	B-3rd	12.png
