onset	duration	trial_type	stim_file
0.0	1.0	A-1st	6.png
2.0	1.0	A-2nd	5.png
4.0	1.0	A-3rd	8.png
10.0	1.0	D-2nd	11.png
14.0	1.0	D-3rd	7.png
16.0	1.0	C-1st	2.png
18.0	1.0	C-2nd	1.png
22.0	1.0	C-3rd	9.png
24.0	1.0	B-1st	10.png
26.0	1.0	B-2nd	12.png
30.0	1.0	B-3rd	4.png
34.0	1.0	A-2nd	5.png
36.0	1.0	A-3rd	8.png
38.0	1.0	C-1st	2.png
42.0	1.0	C-2nd	1.png
48.0	1.0	C-3rd	9.png
50.0	1.0	D-1st	3.png
56.0	1.0	D-2nd	11.png
58.0	1.0	D-3rd	7.png
60.0	1.0	B-1st	10.png
62.0	1.0	B-2nd	12.png
64.0	1.0	B-3rd	4.png
66.0	1.0	D-1st	3.png
72.0	1.0	D-2nd	11.png
76.0	1.0	A-1st	6.png
78.0	1.0	A-2nd	5.png
80.0	1.0	A-3rd	8.png
86.0	1.0	C-1st	2.png
88.0	1.0	C-2nd	1.png
92.0	1.0	C-3rd	9.png
96.0	1.0	B-2nd	12.png
98.0	1.0	B-3rd	4.png
102.0	1.0	D-1st	3.png
108.0	1.0	D-2nd	11.png
110.0	1.0	D-3rd	7.png
114.0	1.0	A-1st	6.png
116.0	1.0	A-2nd	5.png
122.0	1.0	A-3rd	8.png
124.0	1.0	C-1st	2.png
128.0	1.0	C-3rd	9.png
130.0	1.0	B-1st	10.png
134.0	1.0	B-2nd	12.png
136.0	1.0	B-3rd	4.png
138.0	1.0	D-1st	3.png
140.0	1.0	D-2nd	11.png
142.0	1.0	D-3rd	7.png
146.0	1.0	C-1st	2.png
152.0	1.0	C-2nd	1.png
154.0	1.0	C-3rd	9.png
160.0	1.0	A-1st	6.png
164.0	1.0	A-2nd	5.png
166.0	1.0	A-3rd	8.png
170.0	1.0	B-1st	10.png
174.0	1.0	B-2nd	12.png
176.0	1.0	B-3rd	4.png
180.0	1.0	D-1st	3.png
188.0	1.0	D-3rd	7.png
192.0	1.0	B-1st	10.png
198.0	1.0	B-3rd	4.png
202.0	1.0	A-1st	6.png
208.0	1.0	A-2nd	5.png
212.0	1.0	A-3rd	8.png
216.0	1.0	C-1st	2.png
218.0	1.0	C-2nd	1.png
222.0	1.0	C-3rd	9.png
