onset	duration	trial_type	stim_file
1.0	1	B-1st	10.png
4.0	1	B-2nd	12.png
8.0	1	B-3rd	4.png
12.0	1	C-1st	2.png
16.0	1	C-3rd	9.png
18.0	1	A-1st	6.png
22.0	1	A-2nd	5.png
24.0	1	A-3rd	8.png
30.0	1	D-1st	3.png
32.0	1	D-2nd	11.png
40.0	1	A-1st	6.png
44.0	1	A-2nd	5.png
46.0	1	A-3rd	8.png
48.0	1	D-1st	3.png
52.0	1	D-2nd	11.png
54.0	1	D-3rd	7.png
60.0	1	B-1st	10.png
62.0	1	B-2nd	12.png
64.0	1	B-3rd	4.png
68.0	1	C-1st	2.png
72.0	1	C-2nd	1.png
74.0	1	C-3rd	9.png
76.0	1	B-1st	10.png
78.0	1	B-2nd	12.png
82.0	1	C-1st	2.png
84.0	1	C-2nd	1.png
86.0	1	C-3rd	9.png
88.0	1	D-1st	3.png
90.0	1	D-2nd	11.png
94.0	1	D-3rd	7.png
98.0	1	A-1st	6.png
104.0	1	A-3rd	8.png
106.0	1	D-1st	3.png
108.0	1	D-2nd	11.png
114.0	1	D-3rd	7.png
118.0	1	B-1st	10.png
120.0	1	B-2nd	12.png
126.0	1	B-3rd	4.png
130.0	1	A-1st	6.png
136.0	1	A-2nd	5.png
138.0	1	A-3rd	8.png
144.0	1	C-1st	2.png
146.0	1	C-2nd	1.png
148.0	1	C-3rd	9.png
152.0	1	D-1st	3.png
158.0	1	D-3rd	7.png
160.0	1	B-1st	10.png
164.0	1	B-2nd	12.png
168.0	1	B-3rd	4.png
172.0	1	A-1st	6.png
176.0	1	A-2nd	5.png
178.0	1	A-3rd	8.png
182.0	1	C-1st	2.png
188.0	1	C-2nd	1.png
190.0	1	C-3rd	9.png
198.0	1	B-2nd	12.png
202.0	1	A-1st	6.png
204.0	1	A-2nd	5.png
206.0	1	A-3rd	8.png
212.0	1	C-1st	2.png
214.0	1	C-2nd	1.png
216.0	1	C-3rd	9.png
218.0	1	D-1st	3.png
220.0	1	D-2nd	11.png
222.0	1	D-3rd	7.png
