onset	duration	trial_type	stim_file
1.0	1	D-1st	3.png
2.0	1	D-2nd	11.png
6.0	1	D-3rd	7.png
8.0	1	A-1st	6.png
12.0	1	A-2nd	5.png
16.0	1	A-3rd	8.png
20.0	1	B-1st	10.png
22.0	1	B-2nd	12.png
26.0	1	B-3rd	4.png
28.0	1	C-1st	2.png
30.0	1	C-2nd	1.png
32.0	1	C-3rd	9.png
36.0	1	D-1st	3.png
38.0	1	D-2nd	11.png
42.0	1	D-3rd	7.png
48.0	1	C-1st	2.png
52.0	1	C-2nd	1.png
54.0	1	C-3rd	9.png
60.0	1	B-1st	10.png
62.0	1	B-2nd	12.png
66.0	1	B-3rd	4.png
70.0	1	A-1st	6.png
76.0	1	A-2nd	5.png
80.0	1	A-3rd	8.png
82.0	1	D-1st	3.png
88.0	1	D-2nd	11.png
90.0	1	D-3rd	7.png
92.0	1	B-1st	10.png
94.0	1	B-2nd	12.png
96.0	1	B-3rd	4.png
98.0	1	C-1st	2.png
100.0	1	C-2nd	1.png
102.0	1	C-3rd	9.png
104.0	1	A-1st	6.png
106.0	1	A-2nd	5.png
108.0	1	A-3rd	8.png
114.0	1	C-1st	2.png
116.0	1	C-2nd	1.png
118.0	1	C-3rd	9.png
120.0	1	B-1st	10.png
122.0	1	B-2nd	12.png
124.0	1	B-3rd	4.png
128.0	1	A-1st	6.png
134.0	1	A-2nd	5.png
136.0	1	A-3rd	8.png
140.0	1	D-1st	3.png
144.0	1	D-2nd	11.png
146.0	1	D-3rd	7.png
150.0	1	A-1st	6.png
152.0	1	A-2nd	5.png
158.0	1	A-3rd	8.png
160.0	1	C-1st	2.png
162.0	1	C-2nd	1.png
164.0	1	C-3rd	9.png
168.0	1	D-1st	3.png
172.0	1	D-2nd	11.png
174.0	1	D-3rd	7.png
180.0	1	B-1st	10.png
182.0	1	B-2nd	12.png
184.0	1	B-3rd	4.png
186.0	1	D-1st	3.png
190.0	1	D-2nd	11.png
192.0	1	D-3rd	7.png
194.0	1	C-1st	2.png
196.0	1	C-2nd	1.png
198.0	1	C-3rd	9.png
204.0	1	A-1st	6.png
210.0	1	A-2nd	5.png
214.0	1	A-3rd	8.png
216.0	1	B-1st	10.png
220.0	1	B-2nd	12.png
222.0	1	B-3rd	4.png
