onset	duration	trial_type	stim_file
1.0	1	C-1st	2.png
2.0	1	C-2nd	1.png
6.0	1	C-3rd	9.png
8.0	1	A-1st	6.png
10.0	1	A-2nd	5.png
12.0	1	A-3rd	8.png
18.0	1	B-1st	10.png
22.0	1	B-2nd	12.png
30.0	1	D-1st	3.png
34.0	1	D-2nd	11.png
36.0	1	D-3rd	7.png
40.0	1	C-1st	2.png
42.0	1	C-2nd	1.png
50.0	1	B-1st	10.png
54.0	1	B-2nd	12.png
56.0	1	B-3rd	4.png
62.0	1	D-1st	3.png
66.0	1	D-2nd	11.png
68.0	1	D-3rd	7.png
74.0	1	A-2nd	5.png
76.0	1	A-3rd	8.png
80.0	1	D-1st	3.png
82.0	1	D-2nd	11.png
86.0	1	D-3rd	7.png
88.0	1	A-1st	6.png
90.0	1	A-2nd	5.png
94.0	1	A-3rd	8.png
96.0	1	B-1st	10.png
98.0	1	B-2nd	12.png
100.0	1	B-3rd	4.png
108.0	1	C-2nd	1.png
112.0	1	C-3rd	9.png
114.0	1	B-1st	10.png
118.0	1	B-2nd	12.png
120.0	1	B-3rd	4.png
122.0	1	A-1st	6.png
124.0	1	A-2nd	5.png
128.0	1	A-3rd	8.png
130.0	1	C-1st	2.png
132.0	1	C-2nd	1.png
136.0	1	C-3rd	9.png
142.0	1	D-1st	3.png
144.0	1	D-2nd	11.png
146.0	1	D-3rd	7.png
148.0	1	A-1st	6.png
150.0	1	A-2nd	5.png
154.0	1	B-1st	10.png
156.0	1	B-2nd	12.png
160.0	1	B-3rd	4.png
162.0	1	C-1st	2.png
164.0	1	C-2nd	1.png
170.0	1	D-1st	3.png
172.0	1	D-2nd	11.png
176.0	1	D-3rd	7.png
182.0	1	A-1st	6.png
186.0	1	A-2nd	5.png
188.0	1	A-3rd	8.png
194.0	1	B-1st	10.png
200.0	1	B-2nd	12.png
204.0	1	B-3rd	4.png
206.0	1	C-1st	2.png
208.0	1	C-2nd	1.png
210.0	1	C-3rd	9.png
218.0	1	D-2nd	11.png
222.0	1	D-3rd	7.png
