onset	duration	trial_type	stim_file
1.0	1	A-1st	1.png
2.0	1	A-2nd	10.png
4.0	1	A-3rd	7.png
8.0	1	B-1st	8.png
10.0	1	B-2nd	4.png
12.0	1	B-3rd	5.png
16.0	1	D-1st	6.png
24.0	1	D-3rd	11.png
26.0	1	C-1st	12.png
28.0	1	C-2nd	2.png
30.0	1	C-3rd	3.png
36.0	1	D-1st	6.png
38.0	1	D-2nd	9.png
42.0	1	B-1st	8.png
46.0	1	B-2nd	4.png
52.0	1	B-3rd	5.png
54.0	1	A-1st	1.png
58.0	1	A-2nd	10.png
60.0	1	A-3rd	7.png
62.0	1	C-1st	12.png
70.0	1	C-3rd	3.png
74.0	1	D-1st	6.png
76.0	1	D-2nd	9.png
82.0	1	D-3rd	11.png
86.0	1	C-1st	12.png
90.0	1	C-2nd	2.png
92.0	1	C-3rd	3.png
96.0	1	B-1st	8.png
98.0	1	B-2nd	4.png
100.0	1	B-3rd	5.png
102.0	1	A-1st	1.png
104.0	1	A-2nd	10.png
106.0	1	A-3rd	7.png
112.0	1	D-2nd	9.png
116.0	1	D-3rd	11.png
118.0	1	B-1st	8.png
120.0	1	B-2nd	4.png
126.0	1	B-3rd	5.png
128.0	1	A-1st	1.png
130.0	1	A-2nd	10.png
132.0	1	A-3rd	7.png
134.0	1	C-1st	12.png
138.0	1	C-2nd	2.png
142.0	1	C-3rd	3.png
148.0	1	D-2nd	9.png
150.0	1	D-3rd	11.png
152.0	1	B-1st	8.png
154.0	1	B-2nd	4.png
156.0	1	B-3rd	5.png
158.0	1	A-1st	1.png
162.0	1	A-2nd	10.png
164.0	1	A-3rd	7.png
170.0	1	C-1st	12.png
174.0	1	C-2nd	2.png
178.0	1	C-3rd	3.png
180.0	1	D-1st	6.png
188.0	1	D-3rd	11.png
192.0	1	C-1st	12.png
194.0	1	C-2nd	2.png
198.0	1	C-3rd	3.png
200.0	1	B-1st	8.png
212.0	1	B-3rd	5.png
216.0	1	A-1st	1.png
220.0	1	A-2nd	10.png
222.0	1	A-3rd	7.png
