onset	duration	trial_type	stim_file
1.0	1	D-1st	6.png
2.0	1	D-2nd	9.png
6.0	1	D-3rd	11.png
10.0	1	B-1st	8.png
12.0	1	B-2nd	4.png
18.0	1	B-3rd	5.png
20.0	1	C-1st	12.png
22.0	1	C-2nd	2.png
24.0	1	C-3rd	3.png
26.0	1	A-1st	1.png
28.0	1	A-2nd	10.png
34.0	1	A-3rd	7.png
36.0	1	D-1st	6.png
38.0	1	D-2nd	9.png
42.0	1	D-3rd	11.png
44.0	1	C-1st	12.png
46.0	1	C-2nd	2.png
50.0	1	C-3rd	3.png
52.0	1	B-1st	8.png
56.0	1	B-2nd	4.png
60.0	1	B-3rd	5.png
64.0	1	A-1st	1.png
68.0	1	A-2nd	10.png
74.0	1	A-3rd	7.png
76.0	1	B-1st	8.png
80.0	1	B-2nd	4.png
82.0	1	B-3rd	5.png
84.0	1	A-1st	1.png
86.0	1	A-2nd	10.png
92.0	1	A-3rd	7.png
94.0	1	C-1st	12.png
96.0	1	C-2nd	2.png
100.0	1	C-3rd	3.png
106.0	1	D-1st	6.png
108.0	1	D-2nd	9.png
112.0	1	D-3rd	11.png
116.0	1	B-1st	8.png
118.0	1	B-2nd	4.png
122.0	1	B-3rd	5.png
124.0	1	C-1st	12.png
126.0	1	C-2nd	2.png
128.0	1	C-3rd	3.png
130.0	1	A-1st	1.png
132.0	1	A-2nd	10.png
134.0	1	A-3rd	7.png
136.0	1	D-1st	6.png
138.0	1	D-2nd	9.png
140.0	1	D-3rd	11.png
144.0	1	A-1st	1.png
146.0	1	A-2nd	10.png
148.0	1	A-3rd	7.png
152.0	1	C-1st	12.png
154.0	1	C-2nd	2.png
156.0	1	C-3rd	3.png
160.0	1	D-1st	6.png
162.0	1	D-2nd	9.png
164.0	1	D-3rd	11.png
170.0	1	B-1st	8.png
172.0	1	B-2nd	4.png
174.0	1	B-3rd	5.png
178.0	1	A-1st	1.png
180.0	1	A-2nd	10.png
182.0	1	A-3rd	7.png
186.0	1	D-1st	6.png
188.0	1	D-2nd	9.png
194.0	1	D-3rd	11.png
198.0	1	B-1st	8.png
200.0	1	B-2nd	4.png
206.0	1	B-3rd	5.png
212.0	1	C-1st	12.png
216.0	1	C-2nd	2.png
222.0	1	C-3rd	3.png
