onset	duration	trial_type	stim_file
1.0	1	B-1st	8.png
2.0	1	B-2nd	4.png
4.0	1	B-3rd	5.png
10.0	1	A-1st	1.png
14.0	1	A-2nd	10.png
16.0	1	A-3rd	7.png
22.0	1	D-1st	6.png
24.0	1	D-2nd	9.png
28.0	1	D-3rd	11.png
30.0	1	C-1st	12.png
34.0	1	C-2nd	2.png
36.0	1	C-3rd	3.png
38.0	1	A-1st	1.png
40.0	1	A-2nd	10.png
44.0	1	A-3rd	7.png
50.0	1	C-1st	12.png
52.0	1	C-2nd	2.png
54.0	1	C-3rd	3.png
60.0	1	B-1st	8.png
62.0	1	B-2nd	4.png
64.0	1	B-3rd	5.png
66.0	1	D-1st	6.png
70.0	1	D-2nd	9.png
72.0	1	D-3rd	11.png
76.0	1	B-1st	8.png
78.0	1	B-2nd	4.png
80.0	1	B-3rd	5.png
84.0	1	A-1st	1.png
86.0	1	A-2nd	10.png
88.0	1	A-3rd	7.png
94.0	1	D-1st	6.png
100.0	1	D-2nd	9.png
102.0	1	D-3rd	11.png
108.0	1	C-1st	12.png
112.0	1	C-2nd	2.png
114.0	1	C-3rd	3.png
116.0	1	D-1st	6.png
118.0	1	D-2nd	9.png
124.0	1	D-3rd	11.png
126.0	1	B-1st	8.png
128.0	1	B-2nd	4.png
130.0	1	B-3rd	5.png
132.0	1	C-1st	12.png
134.0	1	C-2nd	2.png
136.0	1	C-3rd	3.png
138.0	1	A-1st	1.png
142.0	1	A-2nd	10.png
148.0	1	A-3rd	7.png
152.0	1	C-1st	12.png
158.0	1	C-2nd	2.png
160.0	1	C-3rd	3.png
164.0	1	A-1st	1.png
168.0	1	A-2nd	10.png
170.0	1	A-3rd	7.png
172.0	1	B-1st	8.png
176.0	1	B-2nd	4.png
178.0	1	B-3rd	5.png
182.0	1	D-1st	6.png
184.0	1	D-2nd	9.png
188.0	1	D-3rd	11.png
192.0	1	B-1st	8.png
194.0	1	B-2nd	4.png
196.0	1	B-3rd	5.png
198.0	1	C-1st	12.png
200.0	1	C-2nd	2.png
202.0	1	C-3rd	3.png
206.0	1	D-1st	6.png
210.0	1	D-2nd	9.png
214.0	1	D-3rd	11.png
216.0	1	A-1st	1.png
220.0	1	A-2nd	10.png
222.0	1	A-3rd	7.png
