onset	duration	trial_type	stim_file
0.0	1	A-1st	11.png
2.0	1	A-2nd	12.png
4.0	1	A-3rd	9.png
6.0	1	D-1st	4.png
8.0	1	D-2nd	6.png
14.0	1	D-3rd	3.png
18.0	1	B-1st	8.png
22.0	1	B-2nd	7.png
30.0	1	C-1st	10.png
32.0	1	C-2nd	2.png
36.0	1	C-3rd	5.png
38.0	1	A-1st	11.png
40.0	1	A-2nd	12.png
42.0	1	A-3rd	9.png
46.0	1	C-1st	10.png
50.0	1	C-3rd	5.png
56.0	1	D-1st	4.png
60.0	1	D-2nd	6.png
62.0	1	D-3rd	3.png
64.0	1	B-1st	8.png
68.0	1	B-3rd	1.png
72.0	1	D-1st	4.png
76.0	1	D-2nd	6.png
78.0	1	D-3rd	3.png
80.0	1	B-1st	8.png
84.0	1	B-2nd	7.png
88.0	1	B-3rd	1.png
90.0	1	C-1st	10.png
92.0	1	C-2nd	2.png
94.0	1	C-3rd	5.png
96.0	1	A-1st	11.png
100.0	1	A-2nd	12.png
102.0	1	A-3rd	9.png
104.0	1	B-1st	8.png
108.0	1	B-3rd	1.png
112.0	1	D-1st	4.png
116.0	1	D-2nd	6.png
120.0	1	D-3rd	3.png
122.0	1	C-1st	10.png
126.0	1	C-2nd	2.png
132.0	1	C-3rd	5.png
136.0	1	A-1st	11.png
140.0	1	A-2nd	12.png
142.0	1	A-3rd	9.png
148.0	1	B-2nd	7.png
154.0	1	B-3rd	1.png
158.0	1	C-1st	10.png
164.0	1	C-3rd	5.png
170.0	1	A-1st	11.png
176.0	1	A-2nd	12.png
178.0	1	A-3rd	9.png
180.0	1	D-1st	4.png
182.0	1	D-2nd	6.png
188.0	1	D-3rd	3.png
190.0	1	B-1st	8.png
194.0	1	B-2nd	7.png
196.0	1	B-3rd	1.png
198.0	1	D-1st	4.png
200.0	1	D-2nd	6.png
202.0	1	D-3rd	3.png
204.0	1	A-1st	11.png
206.0	1	A-2nd	12.png
212.0	1	A-3rd	9.png
218.0	1	C-1st	10.png
220.0	1	C-2nd	2.png
