onset	duration	trial_type	stim_file
1.0	1	D-1st	7.png
2.0	1	D-2nd	5.png
4.0	1	D-3rd	3.png
6.0	1	C-1st	2.png
8.0	1	C-2nd	12.png
12.0	1	C-3rd	8.png
18.0	1	A-1st	11.png
22.0	1	A-2nd	4.png
26.0	1	A-3rd	10.png
32.0	1	B-1st	9.png
34.0	1	B-2nd	6.png
36.0	1	B-3rd	1.png
38.0	1	C-1st	2.png
40.0	1	C-2nd	12.png
44.0	1	C-3rd	8.png
46.0	1	A-1st	11.png
52.0	1	A-2nd	4.png
54.0	1	A-3rd	10.png
58.0	1	B-1st	9.png
60.0	1	B-2nd	6.png
64.0	1	B-3rd	1.png
66.0	1	D-1st	7.png
70.0	1	D-2nd	5.png
72.0	1	D-3rd	3.png
74.0	1	B-1st	9.png
78.0	1	B-2nd	6.png
80.0	1	B-3rd	1.png
82.0	1	C-1st	2.png
84.0	1	C-2nd	12.png
90.0	1	C-3rd	8.png
92.0	1	D-1st	7.png
96.0	1	D-2nd	5.png
98.0	1	D-3rd	3.png
100.0	1	A-1st	11.png
104.0	1	A-2nd	4.png
108.0	1	A-3rd	10.png
110.0	1	C-1st	2.png
114.0	1	C-2nd	12.png
116.0	1	C-3rd	8.png
120.0	1	D-1st	7.png
126.0	1	D-2nd	5.png
130.0	1	D-3rd	3.png
132.0	1	A-1st	11.png
134.0	1	A-2nd	4.png
140.0	1	A-3rd	10.png
142.0	1	B-1st	9.png
144.0	1	B-2nd	6.png
150.0	1	B-3rd	1.png
156.0	1	A-1st	11.png
158.0	1	A-2nd	4.png
164.0	1	A-3rd	10.png
166.0	1	B-1st	9.png
168.0	1	B-2nd	6.png
170.0	1	B-3rd	1.png
172.0	1	C-1st	2.png
176.0	1	C-2nd	12.png
178.0	1	C-3rd	8.png
180.0	1	D-1st	7.png
182.0	1	D-2nd	5.png
184.0	1	D-3rd	3.png
186.0	1	A-1st	11.png
190.0	1	A-2nd	4.png
194.0	1	A-3rd	10.png
198.0	1	C-1st	2.png
202.0	1	C-2nd	12.png
208.0	1	C-3rd	8.png
210.0	1	D-1st	7.png
214.0	1	D-2nd	5.png
216.0	1	D-3rd	3.png
218.0	1	B-1st	9.png
220.0	1	B-2nd	6.png
222.0	1	B-3rd	1.png
