onset	duration	trial_type	stim_file
1.0	1	C-1st	2.png
4.0	1	C-2nd	12.png
6.0	1	C-3rd	8.png
8.0	1	B-1st	9.png
10.0	1	B-2nd	6.png
12.0	1	B-3rd	1.png
14.0	1	A-1st	11.png
16.0	1	A-2nd	4.png
18.0	1	A-3rd	10.png
30.0	1	D-2nd	5.png
32.0	1	D-3rd	3.png
38.0	1	B-1st	9.png
40.0	1	B-2nd	6.png
46.0	1	D-1st	7.png
48.0	1	D-2nd	5.png
50.0	1	D-3rd	3.png
52.0	1	C-1st	2.png
56.0	1	C-2nd	12.png
58.0	1	C-3rd	8.png
64.0	1	A-1st	11.png
68.0	1	A-2nd	4.png
70.0	1	A-3rd	10.png
72.0	1	C-1st	2.png
76.0	1	C-2nd	12.png
78.0	1	C-3rd	8.png
84.0	1	D-2nd	5.png
86.0	1	D-3rd	3.png
88.0	1	B-1st	9.png
96.0	1	B-3rd	1.png
102.0	1	A-1st	11.png
104.0	1	A-2nd	4.png
106.0	1	A-3rd	10.png
108.0	1	D-1st	7.png
112.0	1	D-2nd	5.png
114.0	1	D-3rd	3.png
118.0	1	C-1st	2.png
120.0	1	C-2nd	12.png
122.0	1	C-3rd	8.png
126.0	1	A-1st	11.png
130.0	1	A-2nd	4.png
132.0	1	A-3rd	10.png
136.0	1	B-1st	9.png
138.0	1	B-2nd	6.png
140.0	1	B-3rd	1.png
144.0	1	D-1st	7.png
146.0	1	D-2nd	5.png
148.0	1	D-3rd	3.png
156.0	1	A-2nd	4.png
160.0	1	A-3rd	10.png
166.0	1	B-1st	9.png
172.0	1	B-3rd	1.png
176.0	1	C-1st	2.png
180.0	1	C-2nd	12.png
186.0	1	C-3rd	8.png
190.0	1	D-1st	7.png
192.0	1	D-2nd	5.png
196.0	1	D-3rd	3.png
198.0	1	C-1st	2.png
202.0	1	C-2nd	12.png
204.0	1	C-3rd	8.png
206.0	1	A-1st	11.png
208.0	1	A-2nd	4.png
210.0	1	A-3rd	10.png
220.0	1	B-2nd	6.png
222.0	1	B-3rd	1.png
