onset	duration	trial_type	stim_file
1.0	1	D-1st	11.png
4.0	1	D-2nd	2.png
8.0	1	D-3rd	4.png
12.0	1	A-1st	10.png
16.0	1	A-2nd	8.png
18.0	1	A-3rd	9.png
24.0	1	C-2nd	1.png
30.0	1	C-3rd	6.png
34.0	1	B-1st	12.png
36.0	1	B-2nd	3.png
38.0	1	B-3rd	5.png
40.0	1	A-1st	10.png
44.0	1	A-2nd	8.png
50.0	1	A-3rd	9.png
52.0	1	B-1st	12.png
64.0	1	B-3rd	5.png
66.0	1	D-1st	11.png
68.0	1	D-2nd	2.png
70.0	1	D-3rd	4.png
78.0	1	C-2nd	1.png
80.0	1	C-3rd	6.png
84.0	1	A-1st	10.png
86.0	1	A-2nd	8.png
92.0	1	A-3rd	9.png
96.0	1	D-1st	11.png
98.0	1	D-2nd	2.png
100.0	1	D-3rd	4.png
102.0	1	B-1st	12.png
104.0	1	B-2nd	3.png
106.0	1	B-3rd	5.png
112.0	1	C-2nd	1.png
114.0	1	C-3rd	6.png
116.0	1	B-1st	12.png
118.0	1	B-2nd	3.png
120.0	1	B-3rd	5.png
126.0	1	D-1st	11.png
132.0	1	D-2nd	2.png
134.0	1	D-3rd	4.png
136.0	1	A-1st	10.png
138.0	1	A-2nd	8.png
142.0	1	A-3rd	9.png
144.0	1	C-1st	7.png
150.0	1	C-2nd	1.png
152.0	1	C-3rd	6.png
156.0	1	A-1st	10.png
160.0	1	A-2nd	8.png
168.0	1	D-1st	11.png
170.0	1	D-2nd	2.png
172.0	1	D-3rd	4.png
176.0	1	C-1st	7.png
178.0	1	C-2nd	1.png
182.0	1	C-3rd	6.png
188.0	1	B-2nd	3.png
190.0	1	B-3rd	5.png
192.0	1	D-1st	11.png
196.0	1	D-2nd	2.png
198.0	1	D-3rd	4.png
202.0	1	B-1st	12.png
204.0	1	B-2nd	3.png
210.0	1	B-3rd	5.png
212.0	1	C-1st	7.png
214.0	1	C-2nd	1.png
216.0	1	C-3rd	6.png
218.0	1	A-1st	10.png
220.0	1	A-2nd	8.png
