onset	duration	trial_type	stim_file
1.0	1	C-3rd	6.png
2.0	1	D-2nd	2.png
4.0	1	D-1st	11.png
6.0	1	C-1st	7.png
8.0	1	A-2nd	8.png
10.0	1	D-3rd	4.png
12.0	1	B-2nd	3.png
22.0	1	C-2nd	1.png
26.0	1	A-1st	10.png
30.0	1	B-1st	12.png
36.0	1	B-3rd	5.png
38.0	1	D-1st	11.png
42.0	1	C-1st	7.png
44.0	1	C-3rd	6.png
48.0	1	B-3rd	5.png
50.0	1	C-2nd	1.png
52.0	1	A-3rd	9.png
58.0	1	B-2nd	3.png
62.0	1	A-2nd	8.png
64.0	1	D-3rd	4.png
66.0	1	B-1st	12.png
70.0	1	A-1st	10.png
72.0	1	B-3rd	5.png
74.0	1	C-3rd	6.png
76.0	1	C-2nd	1.png
78.0	1	A-1st	10.png
80.0	1	A-2nd	8.png
86.0	1	B-2nd	3.png
92.0	1	D-1st	11.png
94.0	1	B-1st	12.png
98.0	1	A-3rd	9.png
102.0	1	C-1st	7.png
108.0	1	D-3rd	4.png
