onset	duration	trial_type	stim_file
1.0	1	D-1st	11.png
2.0	1	D-2nd	2.png
8.0	1	D-3rd	4.png
10.0	1	B-1st	12.png
12.0	1	B-2nd	3.png
14.0	1	B-3rd	5.png
16.0	1	C-1st	7.png
18.0	1	C-2nd	1.png
20.0	1	C-3rd	6.png
26.0	1	A-1st	10.png
32.0	1	A-2nd	8.png
34.0	1	A-3rd	9.png
36.0	1	D-1st	11.png
38.0	1	D-2nd	2.png
42.0	1	D-3rd	4.png
48.0	1	A-1st	10.png
52.0	1	A-2nd	8.png
54.0	1	A-3rd	9.png
58.0	1	B-1st	12.png
60.0	1	B-2nd	3.png
64.0	1	B-3rd	5.png
66.0	1	C-1st	7.png
68.0	1	C-2nd	1.png
70.0	1	C-3rd	6.png
74.0	1	A-1st	10.png
78.0	1	A-2nd	8.png
80.0	1	A-3rd	9.png
82.0	1	D-1st	11.png
86.0	1	D-2nd	2.png
88.0	1	D-3rd	4.png
92.0	1	B-1st	12.png
96.0	1	B-2nd	3.png
98.0	1	B-3rd	5.png
100.0	1	C-1st	7.png
104.0	1	C-2nd	1.png
106.0	1	C-3rd	6.png
108.0	1	D-1st	11.png
114.0	1	D-2nd	2.png
116.0	1	D-3rd	4.png
118.0	1	B-1st	12.png
120.0	1	B-2nd	3.png
126.0	1	B-3rd	5.png
128.0	1	A-1st	10.png
130.0	1	A-2nd	8.png
134.0	1	A-3rd	9.png
138.0	1	C-1st	7.png
142.0	1	C-2nd	1.png
148.0	1	C-3rd	6.png
150.0	1	A-1st	10.png
152.0	1	A-2nd	8.png
154.0	1	A-3rd	9.png
156.0	1	C-1st	7.png
160.0	1	C-2nd	1.png
162.0	1	C-3rd	6.png
164.0	1	D-1st	11.png
170.0	1	D-2nd	2.png
172.0	1	D-3rd	4.png
174.0	1	B-1st	12.png
178.0	1	B-2nd	3.png
182.0	1	B-3rd	5.png
188.0	1	C-1st	7.png
194.0	1	C-2nd	1.png
198.0	1	C-3rd	6.png
200.0	1	A-1st	10.png
202.0	1	A-2nd	8.png
204.0	1	A-3rd	9.png
206.0	1	D-1st	11.png
210.0	1	D-2nd	2.png
212.0	1	D-3rd	4.png
216.0	1	B-1st	12.png
220.0	1	B-2nd	3.png
222.0	1	B-3rd	5.png
