onset	duration	trial_type	stim_file
0.0	1.0	D-1st	11.png
2.0	1.0	D-2nd	2.png
4.0	1.0	D-3rd	4.png
10.0	1.0	A-2nd	8.png
14.0	1.0	A-3rd	9.png
16.0	1.0	B-1st	12.png
20.0	1.0	B-2nd	3.png
22.0	1.0	B-3rd	5.png
26.0	1.0	C-1st	7.png
32.0	1.0	C-2nd	1.png
34.0	1.0	C-3rd	6.png
36.0	1.0	B-1st	12.png
40.0	1.0	B-2nd	3.png
42.0	1.0	B-3rd	5.png
44.0	1.0	A-1st	10.png
46.0	1.0	A-2nd	8.png
48.0	1.0	A-3rd	9.png
52.0	1.0	D-1st	11.png
54.0	1.0	D-2nd	2.png
64.0	1.0	C-1st	7.png
66.0	1.0	C-2nd	1.png
72.0	1.0	C-3rd	6.png
74.0	1.0	A-1st	10.png
80.0	1.0	A-3rd	9.png
82.0	1.0	C-1st	7.png
86.0	1.0	C-2nd	1.png
88.0	1.0	C-3rd	6.png
92.0	1.0	B-1st	12.png
94.0	1.0	B-2nd	3.png
96.0	1.0	B-3rd	5.png
98.0	1.0	D-1st	11.png
104.0	1.0	D-2nd	2.png
110.0	1.0	D-3rd	4.png
114.0	1.0	A-1st	10.png
120.0	1.0	A-2nd	8.png
124.0	1.0	C-1st	7.png
126.0	1.0	C-2nd	1.png
128.0	1.0	C-3rd	6.png
134.0	1.0	D-2nd	2.png
138.0	1.0	D-3rd	4.png
140.0	1.0	B-1st	12.png
142.0	1.0	B-2nd	3.png
144.0	1.0	B-3rd	5.png
146.0	1.0	C-1st	7.png
148.0	1.0	C-2nd	1.png
150.0	1.0	C-3rd	6.png
152.0	1.0	D-1st	11.png
158.0	1.0	D-2nd	2.png
162.0	1.0	D-3rd	4.png
164.0	1.0	B-1st	12.png
166.0	1.0	B-2nd	3.png
168.0	1.0	B-3rd	5.png
170.0	1.0	A-1st	10.png
174.0	1.0	A-3rd	9.png
176.0	1.0	B-1st	12.png
180.0	1.0	B-2nd	3.png
184.0	1.0	B-3rd	5.png
192.0	1.0	C-2nd	1.png
198.0	1.0	C-3rd	6.png
204.0	1.0	D-1st	11.png
208.0	1.0	D-2nd	2.png
210.0	1.0	D-3rd	4.png
214.0	1.0	A-1st	10.png
216.0	1.0	A-2nd	8.png
222.0	1.0	A-3rd	9.png
