onset	duration	trial_type	stim_file
1.0	1	D-1st	12.png
2.0	1	D-2nd	10.png
6.0	1	D-3rd	5.png
10.0	1	B-1st	11.png
16.0	1	B-2nd	2.png
18.0	1	B-3rd	7.png
20.0	1	C-1st	9.png
24.0	1	C-2nd	8.png
30.0	1	C-3rd	1.png
32.0	1	A-1st	6.png
34.0	1	A-2nd	3.png
36.0	1	A-3rd	4.png
38.0	1	B-1st	11.png
42.0	1	B-2nd	2.png
48.0	1	B-3rd	7.png
50.0	1	D-1st	12.png
56.0	1	D-2nd	10.png
58.0	1	D-3rd	5.png
62.0	1	C-1st	9.png
64.0	1	C-2nd	8.png
66.0	1	C-3rd	1.png
68.0	1	A-1st	6.png
70.0	1	A-2nd	3.png
72.0	1	A-3rd	4.png
76.0	1	C-1st	9.png
78.0	1	C-2nd	8.png
80.0	1	C-3rd	1.png
82.0	1	B-1st	11.png
88.0	1	B-2nd	2.png
90.0	1	B-3rd	7.png
94.0	1	D-1st	12.png
96.0	1	D-2nd	10.png
98.0	1	D-3rd	5.png
102.0	1	A-1st	6.png
106.0	1	A-2nd	3.png
112.0	1	A-3rd	4.png
116.0	1	C-1st	9.png
118.0	1	C-2nd	8.png
122.0	1	C-3rd	1.png
124.0	1	D-1st	12.png
128.0	1	D-2nd	10.png
130.0	1	D-3rd	5.png
136.0	1	A-1st	6.png
138.0	1	A-2nd	3.png
140.0	1	A-3rd	4.png
144.0	1	B-1st	11.png
148.0	1	B-2nd	2.png
150.0	1	B-3rd	7.png
152.0	1	A-1st	6.png
158.0	1	A-2nd	3.png
160.0	1	A-3rd	4.png
162.0	1	B-1st	11.png
164.0	1	B-2nd	2.png
166.0	1	B-3rd	7.png
168.0	1	C-1st	9.png
170.0	1	C-2nd	8.png
172.0	1	C-3rd	1.png
176.0	1	D-1st	12.png
178.0	1	D-2nd	10.png
180.0	1	D-3rd	5.png
186.0	1	A-1st	6.png
190.0	1	A-2nd	3.png
196.0	1	A-3rd	4.png
200.0	1	C-1st	9.png
202.0	1	C-2nd	8.png
204.0	1	C-3rd	1.png
206.0	1	D-1st	12.png
210.0	1	D-2nd	10.png
214.0	1	D-3rd	5.png
216.0	1	B-1st	11.png
220.0	1	B-2nd	2.png
222.0	1	B-3rd	7.png
